I0910 01:25:04.907849      38 options.go:263] external host was not specified, using 127.0.0.1
W0910 01:25:05.283405      38 genericapiserver.go:787] Skipping API discovery.k8s.io/v1beta1 because it has no resources.
I0910 01:25:05.284800      38 handler.go:304] Adding GroupVersion networking.k8s.io v1 to ResourceManager
W0910 01:25:05.284811      38 genericapiserver.go:787] Skipping API networking.k8s.io/v1beta1 because it has no resources.
I0910 01:25:05.285084      38 handler.go:304] Adding GroupVersion node.k8s.io v1 to ResourceManager
W0910 01:25:05.285147      38 genericapiserver.go:787] Skipping API node.k8s.io/v1beta1 because it has no resources.
W0910 01:25:05.285150      38 genericapiserver.go:787] Skipping API node.k8s.io/v1alpha1 because it has no resources.
I0910 01:25:05.285883      38 handler.go:304] Adding GroupVersion policy v1 to ResourceManager
W0910 01:25:05.285892      38 genericapiserver.go:787] Skipping API policy/v1beta1 because it has no resources.
I0910 01:25:05.286888      38 handler.go:304] Adding GroupVersion rbac.authorization.k8s.io v1 to ResourceManager
W0910 01:25:05.286899      38 genericapiserver.go:787] Skipping API rbac.authorization.k8s.io/v1beta1 because it has no resources.
W0910 01:25:05.286902      38 genericapiserver.go:787] Skipping API rbac.authorization.k8s.io/v1alpha1 because it has no resources.
I0910 01:25:05.287299      38 handler.go:304] Adding GroupVersion scheduling.k8s.io v1 to ResourceManager
W0910 01:25:05.287307      38 genericapiserver.go:787] Skipping API scheduling.k8s.io/v1beta1 because it has no resources.
W0910 01:25:05.287310      38 genericapiserver.go:787] Skipping API scheduling.k8s.io/v1alpha1 because it has no resources.
I0910 01:25:05.289023      38 handler.go:304] Adding GroupVersion storage.k8s.io v1 to ResourceManager
W0910 01:25:05.289036      38 genericapiserver.go:787] Skipping API storage.k8s.io/v1beta1 because it has no resources.
W0910 01:25:05.289039      38 genericapiserver.go:787] Skipping API storage.k8s.io/v1alpha1 because it has no resources.
I0910 01:25:05.290156      38 handler.go:304] Adding GroupVersion flowcontrol.apiserver.k8s.io v1 to ResourceManager
W0910 01:25:05.290166      38 genericapiserver.go:787] Skipping API flowcontrol.apiserver.k8s.io/v1beta3 because it has no resources.
W0910 01:25:05.290171      38 genericapiserver.go:787] Skipping API flowcontrol.apiserver.k8s.io/v1beta2 because it has no resources.
W0910 01:25:05.290174      38 genericapiserver.go:787] Skipping API flowcontrol.apiserver.k8s.io/v1beta1 because it has no resources.
I0910 01:25:05.293025      38 handler.go:304] Adding GroupVersion apps v1 to ResourceManager
W0910 01:25:05.293037      38 genericapiserver.go:787] Skipping API apps/v1beta2 because it has no resources.
W0910 01:25:05.293040      38 genericapiserver.go:787] Skipping API apps/v1beta1 because it has no resources.
I0910 01:25:05.294270      38 handler.go:304] Adding GroupVersion admissionregistration.k8s.io v1 to ResourceManager
W0910 01:25:05.294279      38 genericapiserver.go:787] Skipping API admissionregistration.k8s.io/v1beta1 because it has no resources.
W0910 01:25:05.294281      38 genericapiserver.go:787] Skipping API admissionregistration.k8s.io/v1alpha1 because it has no resources.
I0910 01:25:05.295010      38 handler.go:304] Adding GroupVersion events.k8s.io v1 to ResourceManager
W0910 01:25:05.295017      38 genericapiserver.go:787] Skipping API events.k8s.io/v1beta1 because it has no resources.
I0910 01:25:05.296627      38 handler.go:304] Adding GroupVersion resource.k8s.io v1 to ResourceManager
W0910 01:25:05.296640      38 genericapiserver.go:787] Skipping API resource.k8s.io/v1beta2 because it has no resources.
W0910 01:25:05.296643      38 genericapiserver.go:787] Skipping API resource.k8s.io/v1beta1 because it has no resources.
W0910 01:25:05.296645      38 genericapiserver.go:787] Skipping API resource.k8s.io/v1alpha3 because it has no resources.
W0910 01:25:05.298785      38 logging.go:55] [core] [Channel #275 SubChannel #276]grpc: addrConn.createTransport failed to connect to {Addr: "127.0.0.1:44527", ServerName: "127.0.0.1:44527", BalancerAttributes: {"<%!p(pickfirstleaf.managedByPickfirstKeyType={})>": "<%!p(bool=true)>" }}. Err: connection error: desc = "error reading server preface: read tcp 127.0.0.1:46824->127.0.0.1:44527: use of closed network connection"
I0910 01:25:05.299696      38 handler.go:304] Adding GroupVersion apiregistration.k8s.io v1 to ResourceManager
W0910 01:25:05.299708      38 genericapiserver.go:787] Skipping API apiregistration.k8s.io/v1beta1 because it has no resources.
I0910 01:25:05.565124      38 dynamic_serving_content.go:135] "Starting controller" name="serving-cert::/workspace/scratch/15fb596e6560/run6-coupled-review-tmp/kubeclaw-native-product-dum8lj/cert.pem::/workspace/scratch/15fb596e6560/run6-coupled-review-tmp/kubeclaw-native-product-dum8lj/key.pem"
I0910 01:25:05.565371      38 secure_serving.go:211] Serving securely on 127.0.0.1:34203
I0910 01:25:05.565417      38 tlsconfig.go:243] "Starting DynamicServingCertificateController"
I0910 01:25:05.565461      38 apiservice_controller.go:100] Starting APIServiceRegistrationController
I0910 01:25:05.565474      38 cache.go:32] Waiting for caches to sync for APIServiceRegistrationController controller
I0910 01:25:05.565521      38 local_available_controller.go:156] Starting LocalAvailability controller
I0910 01:25:05.565524      38 cache.go:32] Waiting for caches to sync for LocalAvailability controller
I0910 01:25:05.565538      38 aggregator.go:185] waiting for initial CRD sync...
I0910 01:25:05.565598      38 controller.go:127] "Starting legacy_token_tracking_controller"
I0910 01:25:05.565609      38 shared_informer.go:370] "Waiting for caches to sync"
I0910 01:25:05.565618      38 cluster_authentication_trust_controller.go:459] Starting cluster_authentication_trust_controller controller
I0910 01:25:05.565625      38 shared_informer.go:370] "Waiting for caches to sync"
I0910 01:25:05.565613      38 system_namespaces_controller.go:66] Starting system namespaces controller
I0910 01:25:05.565651      38 gc_controller.go:85] "Starting apiserver lease garbage collector"
I0910 01:25:05.565655      38 shared_informer.go:370] "Waiting for caches to sync"
I0910 01:25:05.565664      38 crdregistration_controller.go:114] Starting crd-autoregister controller
I0910 01:25:05.565667      38 shared_informer.go:349] "Waiting for caches to sync" controller="crd-autoregister"
I0910 01:25:05.565677      38 controller.go:78] Starting OpenAPI AggregationController
I0910 01:25:05.565933      38 remote_available_controller.go:425] Starting RemoteAvailability controller
I0910 01:25:05.565941      38 cache.go:32] Waiting for caches to sync for RemoteAvailability controller
I0910 01:25:05.567833      38 controller.go:80] Starting OpenAPI V3 AggregationController
I0910 01:25:05.567864      38 apf_controller.go:377] Starting API Priority and Fairness config controller
I0910 01:25:05.567904      38 controller.go:113] "Deleting old lease on startup" lease="kube-system/apiserver-l2yubf4cvcl5c7a3wrubrwqdve"
I0910 01:25:05.568245      38 customresource_discovery_controller.go:294] Starting DiscoveryController
I0910 01:25:05.568377      38 default_servicecidr_controller.go:110] Starting kubernetes-service-cidr-controller
I0910 01:25:05.568389      38 shared_informer.go:349] "Waiting for caches to sync" controller="kubernetes-service-cidr-controller"
I0910 01:25:05.568414      38 controller.go:142] Starting OpenAPI controller
I0910 01:25:05.568430      38 controller.go:90] Starting OpenAPI V3 controller
I0910 01:25:05.568441      38 naming_controller.go:305] Starting NamingConditionController
I0910 01:25:05.568462      38 nonstructuralschema_controller.go:202] Starting NonStructuralSchemaConditionController
I0910 01:25:05.568472      38 apiapproval_controller.go:196] Starting KubernetesAPIApprovalPolicyConformantConditionController
I0910 01:25:05.568483      38 crd_finalizer.go:273] Starting CRDFinalizer
I0910 01:25:05.568516      38 repairip.go:210] Starting ipallocator-repair-controller
I0910 01:25:05.568520      38 shared_informer.go:349] "Waiting for caches to sync" controller="ipallocator-repair-controller"
E0910 01:25:05.629805      38 controller.go:201] "Failed to ensure lease exists, will retry" err="namespaces \"kube-system\" not found" interval="200ms"
I0910 01:25:05.634884      38 shared_informer.go:377] "Caches are synced"
I0910 01:25:05.634917      38 policy_source.go:248] refreshing policies
I0910 01:25:05.666419      38 cache.go:39] Caches are synced for RemoteAvailability controller
I0910 01:25:05.666488      38 shared_informer.go:377] "Caches are synced"
I0910 01:25:05.666575      38 shared_informer.go:356] "Caches are synced" controller="crd-autoregister"
I0910 01:25:05.666617      38 shared_informer.go:377] "Caches are synced"
I0910 01:25:05.666610      38 cache.go:39] Caches are synced for LocalAvailability controller
I0910 01:25:05.666640      38 shared_informer.go:377] "Caches are synced"
I0910 01:25:05.666647      38 cache.go:39] Caches are synced for APIServiceRegistrationController controller
I0910 01:25:05.666672      38 aggregator.go:187] initial CRD sync complete...
I0910 01:25:05.666680      38 autoregister_controller.go:144] Starting autoregister controller
I0910 01:25:05.666684      38 cache.go:32] Waiting for caches to sync for autoregister controller
I0910 01:25:05.666686      38 cache.go:39] Caches are synced for autoregister controller
I0910 01:25:05.666698      38 handler_discovery.go:451] Starting ResourceDiscoveryManager
I0910 01:25:05.667915      38 apf_controller.go:382] Running API Priority and Fairness config worker
I0910 01:25:05.667925      38 apf_controller.go:385] Running API Priority and Fairness periodic rebalancing process
I0910 01:25:05.668263      38 controller.go:667] quota admission added evaluator for: namespaces
I0910 01:25:05.668494      38 shared_informer.go:356] "Caches are synced" controller="kubernetes-service-cidr-controller"
I0910 01:25:05.668529      38 default_servicecidr_controller.go:169] Creating default ServiceCIDR with CIDRs: [10.0.0.0/24]
I0910 01:25:05.668609      38 shared_informer.go:356] "Caches are synced" controller="ipallocator-repair-controller"
I0910 01:25:05.670556      38 cidrallocator.go:302] created ClusterIP allocator for Service CIDR 10.0.0.0/24
I0910 01:25:05.677454      38 default_servicecidr_controller.go:231] Setting default ServiceCIDR condition Ready to True
I0910 01:25:05.681060      38 cidrallocator.go:278] updated ClusterIP allocator for Service CIDR 10.0.0.0/24
I0910 01:25:05.832827      38 controller.go:667] quota admission added evaluator for: leases.coordination.k8s.io
I0910 01:25:06.569903      38 storage_scheduling.go:123] created PriorityClass system-node-critical with value 2000001000
I0910 01:25:06.571971      38 storage_scheduling.go:123] created PriorityClass system-cluster-critical with value 2000000000
I0910 01:25:06.571985      38 storage_scheduling.go:139] all system priority classes are created successfully or already exist.
I0910 01:25:06.793796      38 controller.go:667] quota admission added evaluator for: roles.rbac.authorization.k8s.io
I0910 01:25:06.811886      38 controller.go:667] quota admission added evaluator for: rolebindings.rbac.authorization.k8s.io
I0910 01:25:06.873745      38 alloc.go:329] "allocated clusterIPs" service="default/kubernetes" clusterIPs={"IPv4":"10.0.0.1"}
W0910 01:25:06.883774      38 lease.go:265] Resetting endpoints for master service "kubernetes" to [127.0.0.1]
E0910 01:25:06.885987      38 controller.go:163] "Unhandled Error" err="unable to sync kubernetes service: Endpoints \"kubernetes\" is invalid: subsets[0].addresses[0].ip: Invalid value: \"127.0.0.1\": may not be in the loopback range (127.0.0.0/8, ::1/128)" logger="UnhandledError"
I0910 01:25:06.997232      38 handler.go:304] Adding GroupVersion kubeclaw.forgestack.ai v1alpha1 to ResourceManager
I0910 01:25:07.572757      38 controller.go:667] quota admission added evaluator for: serviceaccounts
I0910 01:25:08.636186      38 policy_source.go:248] refreshing policies
I0910 01:25:09.640372      38 policy_source.go:248] refreshing policies
W0910 01:25:09.885191      38 logging.go:55] [core] [Channel #280 SubChannel #281]grpc: addrConn.createTransport failed to connect to {Addr: "127.0.0.1:44527", ServerName: "127.0.0.1:44527", BalancerAttributes: {"<%!p(pickfirstleaf.managedByPickfirstKeyType={})>": "<%!p(bool=true)>" }}. Err: connection error: desc = "transport: Error while dialing: dial tcp 127.0.0.1:44527: operation was canceled"
I0910 01:25:09.888260      38 controller.go:667] quota admission added evaluator for: busternamespaceleases.kubeclaw.forgestack.ai
I0910 01:25:11.739816      38 controller.go:667] quota admission added evaluator for: ingresses.networking.k8s.io
I0910 01:25:12.008475      38 controller.go:136] "Cleaning up lease on exit" lease="kube-system/apiserver-l2yubf4cvcl5c7a3wrubrwqdve"
I0910 01:25:12.015719      38 controller.go:128] Shutting down kubernetes service endpoint reconciler
I0910 01:25:12.021059      38 storage_flowcontrol.go:165] APF bootstrap ensurer is exiting
I0910 01:25:12.021117      38 nonstructuralschema_controller.go:214] Shutting down NonStructuralSchemaConditionController
I0910 01:25:12.021136      38 apiapproval_controller.go:208] Shutting down KubernetesAPIApprovalPolicyConformantConditionController
I0910 01:25:12.021147      38 crd_finalizer.go:285] Shutting down CRDFinalizer
I0910 01:25:12.021159      38 naming_controller.go:316] Shutting down NamingConditionController
I0910 01:25:12.021170      38 controller.go:170] Shutting down OpenAPI controller
I0910 01:25:12.021180      38 controller.go:120] Shutting down OpenAPI V3 controller
I0910 01:25:12.021196      38 customresource_discovery_controller.go:332] Shutting down DiscoveryController
I0910 01:25:12.021212      38 apf_controller.go:389] Shutting down API Priority and Fairness config worker
I0910 01:25:12.021236      38 autoregister_controller.go:168] Shutting down autoregister controller
I0910 01:25:12.021248      38 apiservice_controller.go:134] Shutting down APIServiceRegistrationController
I0910 01:25:12.021263      38 gc_controller.go:98] "Shutting down apiserver lease garbage collector"
I0910 01:25:12.021271      38 local_available_controller.go:172] Shutting down LocalAvailability controller
I0910 01:25:12.021283      38 cluster_authentication_trust_controller.go:482] Shutting down cluster_authentication_trust_controller controller
I0910 01:25:12.021293      38 crdregistration_controller.go:145] Shutting down crd-autoregister controller
I0910 01:25:12.021305      38 controller.go:140] "Ending legacy_token_tracking_controller"
I0910 01:25:12.021307      38 controller.go:141] "Shutting down legacy_token_tracking_controller"
I0910 01:25:12.021319      38 system_namespaces_controller.go:76] Shutting down system namespaces controller
I0910 01:25:12.021325      38 remote_available_controller.go:441] Shutting down RemoteAvailability controller
I0910 01:25:12.021439      38 controller.go:84] Shutting down OpenAPI AggregationController
I0910 01:25:12.021471      38 dynamic_serving_content.go:149] "Shutting down controller" name="serving-cert::/workspace/scratch/15fb596e6560/run6-coupled-review-tmp/kubeclaw-native-product-dum8lj/cert.pem::/workspace/scratch/15fb596e6560/run6-coupled-review-tmp/kubeclaw-native-product-dum8lj/key.pem"
I0910 01:25:12.021499      38 controller.go:157] Shutting down quota evaluator
I0910 01:25:12.021518      38 controller.go:176] quota evaluator worker shutdown
I0910 01:25:12.021578      38 secure_serving.go:259] Stopped listening on 127.0.0.1:34203
I0910 01:25:12.021591      38 tlsconfig.go:258] "Shutting down DynamicServingCertificateController"
I0910 01:25:12.021615      38 controller.go:176] quota evaluator worker shutdown
I0910 01:25:12.021621      38 controller.go:176] quota evaluator worker shutdown
I0910 01:25:12.021626      38 controller.go:176] quota evaluator worker shutdown
I0910 01:25:12.021630      38 controller.go:176] quota evaluator worker shutdown
I0910 01:25:12.021906      38 default_servicecidr_controller.go:113] Shutting down kubernetes-service-cidr-controller
I0910 01:25:12.021983      38 repairip.go:246] Shutting down ipallocator-repair-controller
I0910 01:25:12.021993      38 controller.go:86] Shutting down OpenAPI V3 AggregationController
I0910 01:25:12.021979      38 object_count_tracker.go:141] "StorageObjectCountTracker pruner is exiting"
I0910 01:25:13.082620      38 cidrallocator.go:211] stopping ServiceCIDR Allocator Controller
