I0910 00:50:38.168917      34 options.go:263] external host was not specified, using 127.0.0.1
W0910 00:50:38.467615      34 genericapiserver.go:787] Skipping API networking.k8s.io/v1beta1 because it has no resources.
I0910 00:50:38.467841      34 handler.go:304] Adding GroupVersion node.k8s.io v1 to ResourceManager
W0910 00:50:38.467845      34 genericapiserver.go:787] Skipping API node.k8s.io/v1beta1 because it has no resources.
W0910 00:50:38.467847      34 genericapiserver.go:787] Skipping API node.k8s.io/v1alpha1 because it has no resources.
I0910 00:50:38.468267      34 handler.go:304] Adding GroupVersion policy v1 to ResourceManager
W0910 00:50:38.468273      34 genericapiserver.go:787] Skipping API policy/v1beta1 because it has no resources.
I0910 00:50:38.469293      34 handler.go:304] Adding GroupVersion rbac.authorization.k8s.io v1 to ResourceManager
W0910 00:50:38.469304      34 genericapiserver.go:787] Skipping API rbac.authorization.k8s.io/v1beta1 because it has no resources.
W0910 00:50:38.469307      34 genericapiserver.go:787] Skipping API rbac.authorization.k8s.io/v1alpha1 because it has no resources.
I0910 00:50:38.469538      34 handler.go:304] Adding GroupVersion scheduling.k8s.io v1 to ResourceManager
W0910 00:50:38.469543      34 genericapiserver.go:787] Skipping API scheduling.k8s.io/v1beta1 because it has no resources.
W0910 00:50:38.469545      34 genericapiserver.go:787] Skipping API scheduling.k8s.io/v1alpha1 because it has no resources.
I0910 00:50:38.471013      34 handler.go:304] Adding GroupVersion storage.k8s.io v1 to ResourceManager
W0910 00:50:38.471024      34 genericapiserver.go:787] Skipping API storage.k8s.io/v1beta1 because it has no resources.
W0910 00:50:38.471027      34 genericapiserver.go:787] Skipping API storage.k8s.io/v1alpha1 because it has no resources.
I0910 00:50:38.471682      34 handler.go:304] Adding GroupVersion flowcontrol.apiserver.k8s.io v1 to ResourceManager
W0910 00:50:38.471689      34 genericapiserver.go:787] Skipping API flowcontrol.apiserver.k8s.io/v1beta3 because it has no resources.
W0910 00:50:38.471692      34 genericapiserver.go:787] Skipping API flowcontrol.apiserver.k8s.io/v1beta2 because it has no resources.
W0910 00:50:38.471694      34 genericapiserver.go:787] Skipping API flowcontrol.apiserver.k8s.io/v1beta1 because it has no resources.
I0910 00:50:38.476608      34 handler.go:304] Adding GroupVersion apps v1 to ResourceManager
W0910 00:50:38.476631      34 genericapiserver.go:787] Skipping API apps/v1beta2 because it has no resources.
W0910 00:50:38.476636      34 genericapiserver.go:787] Skipping API apps/v1beta1 because it has no resources.
I0910 00:50:38.480236      34 handler.go:304] Adding GroupVersion admissionregistration.k8s.io v1 to ResourceManager
W0910 00:50:38.480260      34 genericapiserver.go:787] Skipping API admissionregistration.k8s.io/v1beta1 because it has no resources.
W0910 00:50:38.480264      34 genericapiserver.go:787] Skipping API admissionregistration.k8s.io/v1alpha1 because it has no resources.
I0910 00:50:38.480660      34 handler.go:304] Adding GroupVersion events.k8s.io v1 to ResourceManager
W0910 00:50:38.480672      34 genericapiserver.go:787] Skipping API events.k8s.io/v1beta1 because it has no resources.
I0910 00:50:38.481813      34 handler.go:304] Adding GroupVersion resource.k8s.io v1 to ResourceManager
W0910 00:50:38.481821      34 genericapiserver.go:787] Skipping API resource.k8s.io/v1beta2 because it has no resources.
W0910 00:50:38.481823      34 genericapiserver.go:787] Skipping API resource.k8s.io/v1beta1 because it has no resources.
W0910 00:50:38.481825      34 genericapiserver.go:787] Skipping API resource.k8s.io/v1alpha3 because it has no resources.
W0910 00:50:38.483695      34 logging.go:55] [core] [Channel #279 SubChannel #280]grpc: addrConn.createTransport failed to connect to {Addr: "127.0.0.1:41371", ServerName: "127.0.0.1:41371", BalancerAttributes: {"<%!p(pickfirstleaf.managedByPickfirstKeyType={})>": "<%!p(bool=true)>" }}. Err: connection error: desc = "error reading server preface: read tcp 127.0.0.1:58568->127.0.0.1:41371: use of closed network connection"
I0910 00:50:38.484390      34 handler.go:304] Adding GroupVersion apiregistration.k8s.io v1 to ResourceManager
W0910 00:50:38.484404      34 genericapiserver.go:787] Skipping API apiregistration.k8s.io/v1beta1 because it has no resources.
I0910 00:50:38.709052      34 dynamic_serving_content.go:135] "Starting controller" name="serving-cert::/tmp/kubeclaw-native-product-3AD13K/cert.pem::/tmp/kubeclaw-native-product-3AD13K/key.pem"
I0910 00:50:38.709235      34 secure_serving.go:211] Serving securely on 127.0.0.1:40059
I0910 00:50:38.709278      34 tlsconfig.go:243] "Starting DynamicServingCertificateController"
I0910 00:50:38.709375      34 cluster_authentication_trust_controller.go:459] Starting cluster_authentication_trust_controller controller
I0910 00:50:38.709390      34 shared_informer.go:370] "Waiting for caches to sync"
I0910 00:50:38.709394      34 controller.go:80] Starting OpenAPI V3 AggregationController
I0910 00:50:38.709423      34 apf_controller.go:377] Starting API Priority and Fairness config controller
I0910 00:50:38.709465      34 aggregator.go:185] waiting for initial CRD sync...
I0910 00:50:38.709465      34 system_namespaces_controller.go:66] Starting system namespaces controller
I0910 00:50:38.709509      34 repairip.go:210] Starting ipallocator-repair-controller
I0910 00:50:38.709529      34 shared_informer.go:349] "Waiting for caches to sync" controller="ipallocator-repair-controller"
I0910 00:50:38.709537      34 controller.go:78] Starting OpenAPI AggregationController
I0910 00:50:38.709561      34 customresource_discovery_controller.go:294] Starting DiscoveryController
I0910 00:50:38.709572      34 apiservice_controller.go:100] Starting APIServiceRegistrationController
I0910 00:50:38.709578      34 cache.go:32] Waiting for caches to sync for APIServiceRegistrationController controller
I0910 00:50:38.709586      34 controller.go:113] "Deleting old lease on startup" lease="kube-system/apiserver-l2yubf4cvcl5c7a3wrubrwqdve"
I0910 00:50:38.709600      34 gc_controller.go:85] "Starting apiserver lease garbage collector"
I0910 00:50:38.709606      34 shared_informer.go:370] "Waiting for caches to sync"
I0910 00:50:38.709627      34 controller.go:142] Starting OpenAPI controller
I0910 00:50:38.709643      34 controller.go:90] Starting OpenAPI V3 controller
I0910 00:50:38.709655      34 naming_controller.go:305] Starting NamingConditionController
I0910 00:50:38.709679      34 nonstructuralschema_controller.go:202] Starting NonStructuralSchemaConditionController
I0910 00:50:38.709689      34 apiapproval_controller.go:196] Starting KubernetesAPIApprovalPolicyConformantConditionController
I0910 00:50:38.709696      34 default_servicecidr_controller.go:110] Starting kubernetes-service-cidr-controller
I0910 00:50:38.709705      34 shared_informer.go:349] "Waiting for caches to sync" controller="kubernetes-service-cidr-controller"
I0910 00:50:38.709699      34 crd_finalizer.go:273] Starting CRDFinalizer
I0910 00:50:38.709784      34 local_available_controller.go:156] Starting LocalAvailability controller
I0910 00:50:38.709791      34 cache.go:32] Waiting for caches to sync for LocalAvailability controller
I0910 00:50:38.709565      34 remote_available_controller.go:425] Starting RemoteAvailability controller
I0910 00:50:38.709849      34 cache.go:32] Waiting for caches to sync for RemoteAvailability controller
I0910 00:50:38.709936      34 controller.go:127] "Starting legacy_token_tracking_controller"
I0910 00:50:38.709940      34 shared_informer.go:370] "Waiting for caches to sync"
I0910 00:50:38.709787      34 crdregistration_controller.go:114] Starting crd-autoregister controller
I0910 00:50:38.710308      34 shared_informer.go:349] "Waiting for caches to sync" controller="crd-autoregister"
I0910 00:50:38.744372      34 shared_informer.go:377] "Caches are synced"
I0910 00:50:38.744394      34 policy_source.go:248] refreshing policies
E0910 00:50:38.778362      34 controller.go:201] "Failed to ensure lease exists, will retry" err="namespaces \"kube-system\" not found" interval="200ms"
I0910 00:50:38.810512      34 cache.go:39] Caches are synced for RemoteAvailability controller
I0910 00:50:38.810546      34 apf_controller.go:382] Running API Priority and Fairness config worker
I0910 00:50:38.810557      34 apf_controller.go:385] Running API Priority and Fairness periodic rebalancing process
I0910 00:50:38.810557      34 shared_informer.go:356] "Caches are synced" controller="kubernetes-service-cidr-controller"
I0910 00:50:38.810577      34 default_servicecidr_controller.go:169] Creating default ServiceCIDR with CIDRs: [10.0.0.0/24]
I0910 00:50:38.810643      34 shared_informer.go:356] "Caches are synced" controller="crd-autoregister"
I0910 00:50:38.810654      34 shared_informer.go:377] "Caches are synced"
I0910 00:50:38.810655      34 shared_informer.go:377] "Caches are synced"
I0910 00:50:38.810675      34 cache.go:39] Caches are synced for APIServiceRegistrationController controller
I0910 00:50:38.810691      34 cache.go:39] Caches are synced for LocalAvailability controller
I0910 00:50:38.810708      34 shared_informer.go:377] "Caches are synced"
I0910 00:50:38.810733      34 aggregator.go:187] initial CRD sync complete...
I0910 00:50:38.810743      34 autoregister_controller.go:144] Starting autoregister controller
I0910 00:50:38.810747      34 cache.go:32] Waiting for caches to sync for autoregister controller
I0910 00:50:38.810750      34 cache.go:39] Caches are synced for autoregister controller
I0910 00:50:38.810764      34 handler_discovery.go:451] Starting ResourceDiscoveryManager
I0910 00:50:38.810850      34 shared_informer.go:356] "Caches are synced" controller="ipallocator-repair-controller"
I0910 00:50:38.811917      34 controller.go:667] quota admission added evaluator for: namespaces
I0910 00:50:38.813043      34 default_servicecidr_controller.go:231] Setting default ServiceCIDR condition Ready to True
I0910 00:50:38.813144      34 cidrallocator.go:302] created ClusterIP allocator for Service CIDR 10.0.0.0/24
I0910 00:50:38.815307      34 cidrallocator.go:278] updated ClusterIP allocator for Service CIDR 10.0.0.0/24
I0910 00:50:38.815389      34 default_servicecidr_controller.go:231] Setting default ServiceCIDR condition Ready to True
I0910 00:50:38.981465      34 controller.go:667] quota admission added evaluator for: leases.coordination.k8s.io
I0910 00:50:39.714809      34 storage_scheduling.go:123] created PriorityClass system-node-critical with value 2000001000
I0910 00:50:39.716920      34 storage_scheduling.go:123] created PriorityClass system-cluster-critical with value 2000000000
I0910 00:50:39.716947      34 storage_scheduling.go:139] all system priority classes are created successfully or already exist.
I0910 00:50:39.941460      34 controller.go:667] quota admission added evaluator for: roles.rbac.authorization.k8s.io
I0910 00:50:39.960174      34 controller.go:667] quota admission added evaluator for: rolebindings.rbac.authorization.k8s.io
I0910 00:50:40.016951      34 alloc.go:329] "allocated clusterIPs" service="default/kubernetes" clusterIPs={"IPv4":"10.0.0.1"}
W0910 00:50:40.020074      34 lease.go:265] Resetting endpoints for master service "kubernetes" to [127.0.0.1]
E0910 00:50:40.021009      34 controller.go:163] "Unhandled Error" err="unable to sync kubernetes service: Endpoints \"kubernetes\" is invalid: subsets[0].addresses[0].ip: Invalid value: \"127.0.0.1\": may not be in the loopback range (127.0.0.0/8, ::1/128)" logger="UnhandledError"
I0910 00:50:40.138379      34 handler.go:304] Adding GroupVersion kubeclaw.forgestack.ai v1alpha1 to ResourceManager
I0910 00:50:40.730635      34 controller.go:667] quota admission added evaluator for: serviceaccounts
I0910 00:50:41.744851      34 policy_source.go:248] refreshing policies
I0910 00:50:42.748619      34 policy_source.go:248] refreshing policies
W0910 00:50:42.904878      34 logging.go:55] [core] [Channel #284 SubChannel #285]grpc: addrConn.createTransport failed to connect to {Addr: "127.0.0.1:41371", ServerName: "127.0.0.1:41371", BalancerAttributes: {"<%!p(pickfirstleaf.managedByPickfirstKeyType={})>": "<%!p(bool=true)>" }}. Err: connection error: desc = "transport: Error while dialing: dial tcp 127.0.0.1:41371: operation was canceled"
I0910 00:50:42.906149      34 controller.go:667] quota admission added evaluator for: busternamespaceleases.kubeclaw.forgestack.ai
I0910 00:50:43.376159      34 controller.go:136] "Cleaning up lease on exit" lease="kube-system/apiserver-l2yubf4cvcl5c7a3wrubrwqdve"
I0910 00:50:43.378331      34 controller.go:128] Shutting down kubernetes service endpoint reconciler
I0910 00:50:43.380360      34 controller.go:157] Shutting down quota evaluator
I0910 00:50:43.380379      34 controller.go:176] quota evaluator worker shutdown
I0910 00:50:43.380392      34 controller.go:176] quota evaluator worker shutdown
I0910 00:50:43.380398      34 controller.go:176] quota evaluator worker shutdown
I0910 00:50:43.380402      34 controller.go:176] quota evaluator worker shutdown
I0910 00:50:43.380405      34 controller.go:176] quota evaluator worker shutdown
I0910 00:50:43.380608      34 gc_controller.go:98] "Shutting down apiserver lease garbage collector"
I0910 00:50:43.380626      34 default_servicecidr_controller.go:113] Shutting down kubernetes-service-cidr-controller
I0910 00:50:43.380638      34 controller.go:120] Shutting down OpenAPI V3 controller
I0910 00:50:43.380650      34 apiapproval_controller.go:208] Shutting down KubernetesAPIApprovalPolicyConformantConditionController
I0910 00:50:43.380639      34 cluster_authentication_trust_controller.go:482] Shutting down cluster_authentication_trust_controller controller
I0910 00:50:43.380673      34 remote_available_controller.go:441] Shutting down RemoteAvailability controller
I0910 00:50:43.380676      34 repairip.go:246] Shutting down ipallocator-repair-controller
I0910 00:50:43.380681      34 object_count_tracker.go:141] "StorageObjectCountTracker pruner is exiting"
I0910 00:50:43.380626      34 local_available_controller.go:172] Shutting down LocalAvailability controller
I0910 00:50:43.380629      34 controller.go:140] "Ending legacy_token_tracking_controller"
I0910 00:50:43.380692      34 controller.go:86] Shutting down OpenAPI V3 AggregationController
I0910 00:50:43.380658      34 nonstructuralschema_controller.go:214] Shutting down NonStructuralSchemaConditionController
I0910 00:50:43.380702      34 autoregister_controller.go:168] Shutting down autoregister controller
I0910 00:50:43.380710      34 crd_finalizer.go:285] Shutting down CRDFinalizer
I0910 00:50:43.380696      34 controller.go:141] "Shutting down legacy_token_tracking_controller"
I0910 00:50:43.380721      34 dynamic_serving_content.go:149] "Shutting down controller" name="serving-cert::/tmp/kubeclaw-native-product-3AD13K/cert.pem::/tmp/kubeclaw-native-product-3AD13K/key.pem"
I0910 00:50:43.380641      34 customresource_discovery_controller.go:332] Shutting down DiscoveryController
I0910 00:50:43.380736      34 tlsconfig.go:258] "Shutting down DynamicServingCertificateController"
I0910 00:50:43.380665      34 controller.go:170] Shutting down OpenAPI controller
I0910 00:50:43.380667      34 apf_controller.go:389] Shutting down API Priority and Fairness config worker
I0910 00:50:43.380666      34 storage_flowcontrol.go:165] APF bootstrap ensurer is exiting
I0910 00:50:43.380669      34 controller.go:84] Shutting down OpenAPI AggregationController
I0910 00:50:43.380687      34 system_namespaces_controller.go:76] Shutting down system namespaces controller
I0910 00:50:43.380629      34 crdregistration_controller.go:145] Shutting down crd-autoregister controller
I0910 00:50:43.380720      34 naming_controller.go:316] Shutting down NamingConditionController
I0910 00:50:43.380727      34 apiservice_controller.go:134] Shutting down APIServiceRegistrationController
I0910 00:50:43.380788      34 secure_serving.go:259] Stopped listening on 127.0.0.1:40059
I0910 00:50:44.480557      34 cidrallocator.go:211] stopping ServiceCIDR Allocator Controller
