I0910 01:28:04.679465      35 options.go:263] external host was not specified, using 127.0.0.1
W0910 01:28:05.386488      35 genericapiserver.go:787] Skipping API discovery.k8s.io/v1beta1 because it has no resources.
I0910 01:28:05.387768      35 handler.go:304] Adding GroupVersion networking.k8s.io v1 to ResourceManager
W0910 01:28:05.387776      35 genericapiserver.go:787] Skipping API networking.k8s.io/v1beta1 because it has no resources.
I0910 01:28:05.388759      35 handler.go:304] Adding GroupVersion node.k8s.io v1 to ResourceManager
W0910 01:28:05.388785      35 genericapiserver.go:787] Skipping API node.k8s.io/v1beta1 because it has no resources.
W0910 01:28:05.388790      35 genericapiserver.go:787] Skipping API node.k8s.io/v1alpha1 because it has no resources.
I0910 01:28:05.389851      35 handler.go:304] Adding GroupVersion policy v1 to ResourceManager
W0910 01:28:05.389860      35 genericapiserver.go:787] Skipping API policy/v1beta1 because it has no resources.
I0910 01:28:05.393792      35 handler.go:304] Adding GroupVersion rbac.authorization.k8s.io v1 to ResourceManager
W0910 01:28:05.393812      35 genericapiserver.go:787] Skipping API rbac.authorization.k8s.io/v1beta1 because it has no resources.
W0910 01:28:05.393820      35 genericapiserver.go:787] Skipping API rbac.authorization.k8s.io/v1alpha1 because it has no resources.
I0910 01:28:05.394928      35 handler.go:304] Adding GroupVersion scheduling.k8s.io v1 to ResourceManager
W0910 01:28:05.394942      35 genericapiserver.go:787] Skipping API scheduling.k8s.io/v1beta1 because it has no resources.
W0910 01:28:05.394945      35 genericapiserver.go:787] Skipping API scheduling.k8s.io/v1alpha1 because it has no resources.
I0910 01:28:05.396588      35 handler.go:304] Adding GroupVersion storage.k8s.io v1 to ResourceManager
W0910 01:28:05.396601      35 genericapiserver.go:787] Skipping API storage.k8s.io/v1beta1 because it has no resources.
W0910 01:28:05.396604      35 genericapiserver.go:787] Skipping API storage.k8s.io/v1alpha1 because it has no resources.
I0910 01:28:05.397354      35 handler.go:304] Adding GroupVersion flowcontrol.apiserver.k8s.io v1 to ResourceManager
W0910 01:28:05.397362      35 genericapiserver.go:787] Skipping API flowcontrol.apiserver.k8s.io/v1beta3 because it has no resources.
W0910 01:28:05.397366      35 genericapiserver.go:787] Skipping API flowcontrol.apiserver.k8s.io/v1beta2 because it has no resources.
W0910 01:28:05.397367      35 genericapiserver.go:787] Skipping API flowcontrol.apiserver.k8s.io/v1beta1 because it has no resources.
I0910 01:28:05.399402      35 handler.go:304] Adding GroupVersion apps v1 to ResourceManager
W0910 01:28:05.399412      35 genericapiserver.go:787] Skipping API apps/v1beta2 because it has no resources.
W0910 01:28:05.399415      35 genericapiserver.go:787] Skipping API apps/v1beta1 because it has no resources.
I0910 01:28:05.400455      35 handler.go:304] Adding GroupVersion admissionregistration.k8s.io v1 to ResourceManager
W0910 01:28:05.400465      35 genericapiserver.go:787] Skipping API admissionregistration.k8s.io/v1beta1 because it has no resources.
W0910 01:28:05.400467      35 genericapiserver.go:787] Skipping API admissionregistration.k8s.io/v1alpha1 because it has no resources.
I0910 01:28:05.400766      35 handler.go:304] Adding GroupVersion events.k8s.io v1 to ResourceManager
W0910 01:28:05.400772      35 genericapiserver.go:787] Skipping API events.k8s.io/v1beta1 because it has no resources.
I0910 01:28:05.401868      35 handler.go:304] Adding GroupVersion resource.k8s.io v1 to ResourceManager
W0910 01:28:05.401877      35 genericapiserver.go:787] Skipping API resource.k8s.io/v1beta2 because it has no resources.
W0910 01:28:05.401880      35 genericapiserver.go:787] Skipping API resource.k8s.io/v1beta1 because it has no resources.
W0910 01:28:05.401882      35 genericapiserver.go:787] Skipping API resource.k8s.io/v1alpha3 because it has no resources.
W0910 01:28:05.403663      35 logging.go:55] [core] [Channel #278 SubChannel #279]grpc: addrConn.createTransport failed to connect to {Addr: "127.0.0.1:44683", ServerName: "127.0.0.1:44683", BalancerAttributes: {"<%!p(pickfirstleaf.managedByPickfirstKeyType={})>": "<%!p(bool=true)>" }}. Err: connection error: desc = "transport: Error while dialing: dial tcp 127.0.0.1:44683: operation was canceled"
I0910 01:28:05.404646      35 handler.go:304] Adding GroupVersion apiregistration.k8s.io v1 to ResourceManager
W0910 01:28:05.404660      35 genericapiserver.go:787] Skipping API apiregistration.k8s.io/v1beta1 because it has no resources.
I0910 01:28:05.659573      35 dynamic_serving_content.go:135] "Starting controller" name="serving-cert::/tmp/kubeclaw-native-product-XFgr52/cert.pem::/tmp/kubeclaw-native-product-XFgr52/key.pem"
I0910 01:28:05.659805      35 secure_serving.go:211] Serving securely on 127.0.0.1:33621
I0910 01:28:05.659859      35 tlsconfig.go:243] "Starting DynamicServingCertificateController"
I0910 01:28:05.659909      35 apiservice_controller.go:100] Starting APIServiceRegistrationController
I0910 01:28:05.659922      35 cache.go:32] Waiting for caches to sync for APIServiceRegistrationController controller
I0910 01:28:05.660054      35 controller.go:113] "Deleting old lease on startup" lease="kube-system/apiserver-l2yubf4cvcl5c7a3wrubrwqdve"
I0910 01:28:05.660123      35 controller.go:78] Starting OpenAPI AggregationController
I0910 01:28:05.660185      35 controller.go:80] Starting OpenAPI V3 AggregationController
I0910 01:28:05.660183      35 cluster_authentication_trust_controller.go:459] Starting cluster_authentication_trust_controller controller
I0910 01:28:05.660200      35 shared_informer.go:370] "Waiting for caches to sync"
I0910 01:28:05.660240      35 default_servicecidr_controller.go:110] Starting kubernetes-service-cidr-controller
I0910 01:28:05.660252      35 shared_informer.go:349] "Waiting for caches to sync" controller="kubernetes-service-cidr-controller"
I0910 01:28:05.660653      35 customresource_discovery_controller.go:294] Starting DiscoveryController
I0910 01:28:05.660721      35 controller.go:127] "Starting legacy_token_tracking_controller"
I0910 01:28:05.660725      35 shared_informer.go:370] "Waiting for caches to sync"
I0910 01:28:05.660873      35 local_available_controller.go:156] Starting LocalAvailability controller
I0910 01:28:05.660878      35 cache.go:32] Waiting for caches to sync for LocalAvailability controller
I0910 01:28:05.660915      35 repairip.go:210] Starting ipallocator-repair-controller
I0910 01:28:05.660918      35 shared_informer.go:349] "Waiting for caches to sync" controller="ipallocator-repair-controller"
I0910 01:28:05.661173      35 controller.go:90] Starting OpenAPI V3 controller
I0910 01:28:05.661187      35 naming_controller.go:305] Starting NamingConditionController
I0910 01:28:05.661210      35 nonstructuralschema_controller.go:202] Starting NonStructuralSchemaConditionController
I0910 01:28:05.661218      35 apiapproval_controller.go:196] Starting KubernetesAPIApprovalPolicyConformantConditionController
I0910 01:28:05.661228      35 crd_finalizer.go:273] Starting CRDFinalizer
I0910 01:28:05.661939      35 controller.go:142] Starting OpenAPI controller
I0910 01:28:05.662040      35 gc_controller.go:85] "Starting apiserver lease garbage collector"
I0910 01:28:05.662047      35 shared_informer.go:370] "Waiting for caches to sync"
I0910 01:28:05.662071      35 apf_controller.go:377] Starting API Priority and Fairness config controller
I0910 01:28:05.662367      35 remote_available_controller.go:425] Starting RemoteAvailability controller
I0910 01:28:05.662376      35 cache.go:32] Waiting for caches to sync for RemoteAvailability controller
I0910 01:28:05.662730      35 system_namespaces_controller.go:66] Starting system namespaces controller
I0910 01:28:05.662767      35 aggregator.go:185] waiting for initial CRD sync...
I0910 01:28:05.662900      35 crdregistration_controller.go:114] Starting crd-autoregister controller
I0910 01:28:05.662905      35 shared_informer.go:349] "Waiting for caches to sync" controller="crd-autoregister"
E0910 01:28:05.726368      35 controller.go:201] "Failed to ensure lease exists, will retry" err="namespaces \"kube-system\" not found" interval="200ms"
I0910 01:28:05.742825      35 shared_informer.go:377] "Caches are synced"
I0910 01:28:05.742891      35 policy_source.go:248] refreshing policies
I0910 01:28:05.760330      35 cache.go:39] Caches are synced for APIServiceRegistrationController controller
I0910 01:28:05.760373      35 shared_informer.go:356] "Caches are synced" controller="kubernetes-service-cidr-controller"
I0910 01:28:05.760383      35 handler_discovery.go:451] Starting ResourceDiscoveryManager
I0910 01:28:05.760408      35 shared_informer.go:377] "Caches are synced"
I0910 01:28:05.760406      35 default_servicecidr_controller.go:169] Creating default ServiceCIDR with CIDRs: [10.0.0.0/24]
I0910 01:28:05.760764      35 shared_informer.go:377] "Caches are synced"
I0910 01:28:05.760896      35 cache.go:39] Caches are synced for LocalAvailability controller
I0910 01:28:05.760996      35 shared_informer.go:356] "Caches are synced" controller="ipallocator-repair-controller"
I0910 01:28:05.762121      35 apf_controller.go:382] Running API Priority and Fairness config worker
I0910 01:28:05.762126      35 shared_informer.go:377] "Caches are synced"
I0910 01:28:05.762129      35 apf_controller.go:385] Running API Priority and Fairness periodic rebalancing process
I0910 01:28:05.762483      35 cache.go:39] Caches are synced for RemoteAvailability controller
I0910 01:28:05.762901      35 default_servicecidr_controller.go:231] Setting default ServiceCIDR condition Ready to True
I0910 01:28:05.762938      35 shared_informer.go:356] "Caches are synced" controller="crd-autoregister"
I0910 01:28:05.762962      35 aggregator.go:187] initial CRD sync complete...
I0910 01:28:05.762970      35 autoregister_controller.go:144] Starting autoregister controller
I0910 01:28:05.762973      35 cache.go:32] Waiting for caches to sync for autoregister controller
I0910 01:28:05.762976      35 cache.go:39] Caches are synced for autoregister controller
I0910 01:28:05.762989      35 cidrallocator.go:302] created ClusterIP allocator for Service CIDR 10.0.0.0/24
I0910 01:28:05.763951      35 controller.go:667] quota admission added evaluator for: namespaces
I0910 01:28:05.765075      35 cidrallocator.go:278] updated ClusterIP allocator for Service CIDR 10.0.0.0/24
I0910 01:28:05.929146      35 controller.go:667] quota admission added evaluator for: leases.coordination.k8s.io
I0910 01:28:06.666961      35 storage_scheduling.go:123] created PriorityClass system-node-critical with value 2000001000
I0910 01:28:06.669167      35 storage_scheduling.go:123] created PriorityClass system-cluster-critical with value 2000000000
I0910 01:28:06.669178      35 storage_scheduling.go:139] all system priority classes are created successfully or already exist.
I0910 01:28:06.909263      35 controller.go:667] quota admission added evaluator for: roles.rbac.authorization.k8s.io
I0910 01:28:06.928727      35 controller.go:667] quota admission added evaluator for: rolebindings.rbac.authorization.k8s.io
I0910 01:28:06.967256      35 alloc.go:329] "allocated clusterIPs" service="default/kubernetes" clusterIPs={"IPv4":"10.0.0.1"}
W0910 01:28:06.970370      35 lease.go:265] Resetting endpoints for master service "kubernetes" to [127.0.0.1]
E0910 01:28:06.971294      35 controller.go:163] "Unhandled Error" err="unable to sync kubernetes service: Endpoints \"kubernetes\" is invalid: subsets[0].addresses[0].ip: Invalid value: \"127.0.0.1\": may not be in the loopback range (127.0.0.0/8, ::1/128)" logger="UnhandledError"
I0910 01:28:07.360805      35 handler.go:304] Adding GroupVersion kubeclaw.forgestack.ai v1alpha1 to ResourceManager
I0910 01:28:07.956172      35 controller.go:667] quota admission added evaluator for: serviceaccounts
I0910 01:28:08.743693      35 policy_source.go:248] refreshing policies
I0910 01:28:09.747830      35 policy_source.go:248] refreshing policies
W0910 01:28:09.876807      35 logging.go:55] [core] [Channel #282 SubChannel #283]grpc: addrConn.createTransport failed to connect to {Addr: "127.0.0.1:44683", ServerName: "127.0.0.1:44683", BalancerAttributes: {"<%!p(pickfirstleaf.managedByPickfirstKeyType={})>": "<%!p(bool=true)>" }}. Err: connection error: desc = "error reading server preface: read tcp 127.0.0.1:52140->127.0.0.1:44683: use of closed network connection"
I0910 01:28:09.877916      35 controller.go:667] quota admission added evaluator for: busternamespaceleases.kubeclaw.forgestack.ai
I0910 01:28:11.260225      35 controller.go:667] quota admission added evaluator for: ingresses.networking.k8s.io
I0910 01:28:11.449533      35 controller.go:128] Shutting down kubernetes service endpoint reconciler
I0910 01:28:11.452185      35 controller.go:136] "Cleaning up lease on exit" lease="kube-system/apiserver-l2yubf4cvcl5c7a3wrubrwqdve"
I0910 01:28:11.454788      35 controller.go:157] Shutting down quota evaluator
I0910 01:28:11.454804      35 controller.go:176] quota evaluator worker shutdown
I0910 01:28:11.454865      35 controller.go:176] quota evaluator worker shutdown
I0910 01:28:11.454895      35 controller.go:176] quota evaluator worker shutdown
I0910 01:28:11.454903      35 controller.go:176] quota evaluator worker shutdown
I0910 01:28:11.454904      35 apiservice_controller.go:134] Shutting down APIServiceRegistrationController
I0910 01:28:11.454908      35 controller.go:176] quota evaluator worker shutdown
I0910 01:28:11.455016      35 controller.go:86] Shutting down OpenAPI V3 AggregationController
I0910 01:28:11.455023      35 default_servicecidr_controller.go:113] Shutting down kubernetes-service-cidr-controller
I0910 01:28:11.455034      35 object_count_tracker.go:141] "StorageObjectCountTracker pruner is exiting"
I0910 01:28:11.455034      35 controller.go:84] Shutting down OpenAPI AggregationController
I0910 01:28:11.455048      35 dynamic_serving_content.go:149] "Shutting down controller" name="serving-cert::/tmp/kubeclaw-native-product-XFgr52/cert.pem::/tmp/kubeclaw-native-product-XFgr52/key.pem"
I0910 01:28:11.455114      35 repairip.go:246] Shutting down ipallocator-repair-controller
I0910 01:28:11.455122      35 tlsconfig.go:258] "Shutting down DynamicServingCertificateController"
I0910 01:28:11.455134      35 secure_serving.go:259] Stopped listening on 127.0.0.1:33621
I0910 01:28:11.455155      35 controller.go:170] Shutting down OpenAPI controller
I0910 01:28:11.455198      35 customresource_discovery_controller.go:332] Shutting down DiscoveryController
I0910 01:28:11.455204      35 storage_flowcontrol.go:165] APF bootstrap ensurer is exiting
I0910 01:28:11.455210      35 system_namespaces_controller.go:76] Shutting down system namespaces controller
I0910 01:28:11.455214      35 controller.go:120] Shutting down OpenAPI V3 controller
I0910 01:28:11.455216      35 crdregistration_controller.go:145] Shutting down crd-autoregister controller
I0910 01:28:11.455220      35 remote_available_controller.go:441] Shutting down RemoteAvailability controller
I0910 01:28:11.455227      35 crd_finalizer.go:285] Shutting down CRDFinalizer
I0910 01:28:11.455228      35 cluster_authentication_trust_controller.go:482] Shutting down cluster_authentication_trust_controller controller
I0910 01:28:11.455235      35 autoregister_controller.go:168] Shutting down autoregister controller
I0910 01:28:11.455241      35 naming_controller.go:316] Shutting down NamingConditionController
I0910 01:28:11.455242      35 apf_controller.go:389] Shutting down API Priority and Fairness config worker
I0910 01:28:11.455254      35 apiapproval_controller.go:208] Shutting down KubernetesAPIApprovalPolicyConformantConditionController
I0910 01:28:11.455261      35 gc_controller.go:98] "Shutting down apiserver lease garbage collector"
I0910 01:28:11.455267      35 nonstructuralschema_controller.go:214] Shutting down NonStructuralSchemaConditionController
I0910 01:28:11.455287      35 controller.go:140] "Ending legacy_token_tracking_controller"
I0910 01:28:11.455287      35 local_available_controller.go:172] Shutting down LocalAvailability controller
I0910 01:28:11.455292      35 controller.go:141] "Shutting down legacy_token_tracking_controller"
I0910 01:28:12.532752      35 cidrallocator.go:211] stopping ServiceCIDR Allocator Controller
