I0910 00:53:29.023421      36 options.go:263] external host was not specified, using 127.0.0.1
I0910 00:53:29.503877      36 handler.go:304] Adding GroupVersion rbac.authorization.k8s.io v1 to ResourceManager
W0910 00:53:29.503886      36 genericapiserver.go:787] Skipping API rbac.authorization.k8s.io/v1beta1 because it has no resources.
W0910 00:53:29.503890      36 genericapiserver.go:787] Skipping API rbac.authorization.k8s.io/v1alpha1 because it has no resources.
I0910 00:53:29.504152      36 handler.go:304] Adding GroupVersion scheduling.k8s.io v1 to ResourceManager
W0910 00:53:29.504159      36 genericapiserver.go:787] Skipping API scheduling.k8s.io/v1beta1 because it has no resources.
W0910 00:53:29.504161      36 genericapiserver.go:787] Skipping API scheduling.k8s.io/v1alpha1 because it has no resources.
I0910 00:53:29.505496      36 handler.go:304] Adding GroupVersion storage.k8s.io v1 to ResourceManager
W0910 00:53:29.505507      36 genericapiserver.go:787] Skipping API storage.k8s.io/v1beta1 because it has no resources.
W0910 00:53:29.505510      36 genericapiserver.go:787] Skipping API storage.k8s.io/v1alpha1 because it has no resources.
I0910 00:53:29.506162      36 handler.go:304] Adding GroupVersion flowcontrol.apiserver.k8s.io v1 to ResourceManager
W0910 00:53:29.506172      36 genericapiserver.go:787] Skipping API flowcontrol.apiserver.k8s.io/v1beta3 because it has no resources.
W0910 00:53:29.506175      36 genericapiserver.go:787] Skipping API flowcontrol.apiserver.k8s.io/v1beta2 because it has no resources.
W0910 00:53:29.506177      36 genericapiserver.go:787] Skipping API flowcontrol.apiserver.k8s.io/v1beta1 because it has no resources.
I0910 00:53:29.508633      36 handler.go:304] Adding GroupVersion apps v1 to ResourceManager
W0910 00:53:29.508646      36 genericapiserver.go:787] Skipping API apps/v1beta2 because it has no resources.
W0910 00:53:29.508649      36 genericapiserver.go:787] Skipping API apps/v1beta1 because it has no resources.
I0910 00:53:29.509772      36 handler.go:304] Adding GroupVersion admissionregistration.k8s.io v1 to ResourceManager
W0910 00:53:29.509782      36 genericapiserver.go:787] Skipping API admissionregistration.k8s.io/v1beta1 because it has no resources.
W0910 00:53:29.509785      36 genericapiserver.go:787] Skipping API admissionregistration.k8s.io/v1alpha1 because it has no resources.
I0910 00:53:29.510166      36 handler.go:304] Adding GroupVersion events.k8s.io v1 to ResourceManager
W0910 00:53:29.510188      36 genericapiserver.go:787] Skipping API events.k8s.io/v1beta1 because it has no resources.
I0910 00:53:29.511282      36 handler.go:304] Adding GroupVersion resource.k8s.io v1 to ResourceManager
W0910 00:53:29.511291      36 genericapiserver.go:787] Skipping API resource.k8s.io/v1beta2 because it has no resources.
W0910 00:53:29.511294      36 genericapiserver.go:787] Skipping API resource.k8s.io/v1beta1 because it has no resources.
W0910 00:53:29.511295      36 genericapiserver.go:787] Skipping API resource.k8s.io/v1alpha3 because it has no resources.
W0910 00:53:29.513188      36 logging.go:55] [core] [Channel #277 SubChannel #278]grpc: addrConn.createTransport failed to connect to {Addr: "127.0.0.1:39081", ServerName: "127.0.0.1:39081", BalancerAttributes: {"<%!p(pickfirstleaf.managedByPickfirstKeyType={})>": "<%!p(bool=true)>" }}. Err: connection error: desc = "transport: Error while dialing: dial tcp 127.0.0.1:39081: operation was canceled"
I0910 00:53:29.514248      36 handler.go:304] Adding GroupVersion apiregistration.k8s.io v1 to ResourceManager
W0910 00:53:29.514260      36 genericapiserver.go:787] Skipping API apiregistration.k8s.io/v1beta1 because it has no resources.
I0910 00:53:29.878384      36 dynamic_serving_content.go:135] "Starting controller" name="serving-cert::/tmp/kubeclaw-native-product-fhJCkV/cert.pem::/tmp/kubeclaw-native-product-fhJCkV/key.pem"
I0910 00:53:29.878578      36 secure_serving.go:211] Serving securely on 127.0.0.1:35305
I0910 00:53:29.878648      36 tlsconfig.go:243] "Starting DynamicServingCertificateController"
I0910 00:53:29.879254      36 controller.go:78] Starting OpenAPI AggregationController
I0910 00:53:29.879317      36 controller.go:127] "Starting legacy_token_tracking_controller"
I0910 00:53:29.879328      36 shared_informer.go:370] "Waiting for caches to sync"
I0910 00:53:29.879345      36 apf_controller.go:377] Starting API Priority and Fairness config controller
I0910 00:53:29.879362      36 local_available_controller.go:156] Starting LocalAvailability controller
I0910 00:53:29.879366      36 cache.go:32] Waiting for caches to sync for LocalAvailability controller
I0910 00:53:29.879382      36 aggregator.go:185] waiting for initial CRD sync...
I0910 00:53:29.879423      36 cluster_authentication_trust_controller.go:459] Starting cluster_authentication_trust_controller controller
I0910 00:53:29.879431      36 shared_informer.go:370] "Waiting for caches to sync"
I0910 00:53:29.879460      36 gc_controller.go:85] "Starting apiserver lease garbage collector"
I0910 00:53:29.879463      36 shared_informer.go:370] "Waiting for caches to sync"
I0910 00:53:29.879510      36 customresource_discovery_controller.go:294] Starting DiscoveryController
I0910 00:53:29.879545      36 system_namespaces_controller.go:66] Starting system namespaces controller
I0910 00:53:29.879554      36 remote_available_controller.go:425] Starting RemoteAvailability controller
I0910 00:53:29.879557      36 cache.go:32] Waiting for caches to sync for RemoteAvailability controller
I0910 00:53:29.879569      36 apiservice_controller.go:100] Starting APIServiceRegistrationController
I0910 00:53:29.879571      36 cache.go:32] Waiting for caches to sync for APIServiceRegistrationController controller
I0910 00:53:29.879604      36 controller.go:113] "Deleting old lease on startup" lease="kube-system/apiserver-l2yubf4cvcl5c7a3wrubrwqdve"
I0910 00:53:29.879887      36 crdregistration_controller.go:114] Starting crd-autoregister controller
I0910 00:53:29.879894      36 shared_informer.go:349] "Waiting for caches to sync" controller="crd-autoregister"
I0910 00:53:29.879912      36 controller.go:142] Starting OpenAPI controller
I0910 00:53:29.879936      36 controller.go:90] Starting OpenAPI V3 controller
I0910 00:53:29.879945      36 naming_controller.go:305] Starting NamingConditionController
I0910 00:53:29.879963      36 nonstructuralschema_controller.go:202] Starting NonStructuralSchemaConditionController
I0910 00:53:29.879969      36 apiapproval_controller.go:196] Starting KubernetesAPIApprovalPolicyConformantConditionController
I0910 00:53:29.879976      36 crd_finalizer.go:273] Starting CRDFinalizer
I0910 00:53:29.880037      36 repairip.go:210] Starting ipallocator-repair-controller
I0910 00:53:29.880041      36 shared_informer.go:349] "Waiting for caches to sync" controller="ipallocator-repair-controller"
I0910 00:53:29.884142      36 default_servicecidr_controller.go:110] Starting kubernetes-service-cidr-controller
I0910 00:53:29.884162      36 shared_informer.go:349] "Waiting for caches to sync" controller="kubernetes-service-cidr-controller"
I0910 00:53:29.884296      36 controller.go:80] Starting OpenAPI V3 AggregationController
I0910 00:53:29.979700      36 shared_informer.go:377] "Caches are synced"
I0910 00:53:29.979822      36 cache.go:39] Caches are synced for APIServiceRegistrationController controller
I0910 00:53:29.979862      36 cache.go:39] Caches are synced for RemoteAvailability controller
I0910 00:53:29.979914      36 handler_discovery.go:451] Starting ResourceDiscoveryManager
I0910 00:53:29.979949      36 apf_controller.go:382] Running API Priority and Fairness config worker
I0910 00:53:29.979952      36 shared_informer.go:377] "Caches are synced"
I0910 00:53:29.979994      36 shared_informer.go:356] "Caches are synced" controller="crd-autoregister"
I0910 00:53:29.979954      36 apf_controller.go:385] Running API Priority and Fairness periodic rebalancing process
I0910 00:53:29.980034      36 aggregator.go:187] initial CRD sync complete...
I0910 00:53:29.980040      36 autoregister_controller.go:144] Starting autoregister controller
I0910 00:53:29.980051      36 cache.go:32] Waiting for caches to sync for autoregister controller
I0910 00:53:29.980054      36 cache.go:39] Caches are synced for autoregister controller
I0910 00:53:29.979965      36 cache.go:39] Caches are synced for LocalAvailability controller
I0910 00:53:29.980133      36 shared_informer.go:356] "Caches are synced" controller="ipallocator-repair-controller"
I0910 00:53:29.979651      36 shared_informer.go:377] "Caches are synced"
I0910 00:53:29.984628      36 shared_informer.go:356] "Caches are synced" controller="kubernetes-service-cidr-controller"
I0910 00:53:29.984669      36 default_servicecidr_controller.go:169] Creating default ServiceCIDR with CIDRs: [10.0.0.0/24]
E0910 00:53:29.990459      36 controller.go:201] "Failed to ensure lease exists, will retry" err="namespaces \"kube-system\" not found" interval="200ms"
I0910 00:53:30.010698      36 shared_informer.go:377] "Caches are synced"
I0910 00:53:30.010734      36 policy_source.go:248] refreshing policies
E0910 00:53:30.034001      36 controller.go:156] "Error while syncing ConfigMap" err="namespaces \"kube-system\" not found" logger="UnhandledError" configmap="kube-system/kube-apiserver-legacy-service-account-token-tracking"
I0910 00:53:30.082236      36 controller.go:667] quota admission added evaluator for: namespaces
I0910 00:53:30.091994      36 default_servicecidr_controller.go:231] Setting default ServiceCIDR condition Ready to True
I0910 00:53:30.092532      36 cidrallocator.go:302] created ClusterIP allocator for Service CIDR 10.0.0.0/24
I0910 00:53:30.096955      36 cidrallocator.go:278] updated ClusterIP allocator for Service CIDR 10.0.0.0/24
I0910 00:53:30.193407      36 controller.go:667] quota admission added evaluator for: leases.coordination.k8s.io
I0910 00:53:30.885307      36 storage_scheduling.go:123] created PriorityClass system-node-critical with value 2000001000
I0910 00:53:30.886944      36 storage_scheduling.go:123] created PriorityClass system-cluster-critical with value 2000000000
I0910 00:53:30.886951      36 storage_scheduling.go:139] all system priority classes are created successfully or already exist.
I0910 00:53:31.358435      36 controller.go:667] quota admission added evaluator for: roles.rbac.authorization.k8s.io
I0910 00:53:31.411699      36 controller.go:667] quota admission added evaluator for: rolebindings.rbac.authorization.k8s.io
I0910 00:53:31.487615      36 alloc.go:329] "allocated clusterIPs" service="default/kubernetes" clusterIPs={"IPv4":"10.0.0.1"}
W0910 00:53:31.493446      36 lease.go:265] Resetting endpoints for master service "kubernetes" to [127.0.0.1]
E0910 00:53:31.494550      36 controller.go:163] "Unhandled Error" err="unable to sync kubernetes service: Endpoints \"kubernetes\" is invalid: subsets[0].addresses[0].ip: Invalid value: \"127.0.0.1\": may not be in the loopback range (127.0.0.0/8, ::1/128)" logger="UnhandledError"
I0910 00:53:31.951592      36 handler.go:304] Adding GroupVersion kubeclaw.forgestack.ai v1alpha1 to ResourceManager
I0910 00:53:32.823354      36 controller.go:667] quota admission added evaluator for: serviceaccounts
I0910 00:53:33.013599      36 policy_source.go:248] refreshing policies
I0910 00:53:35.019826      36 policy_source.go:248] refreshing policies
W0910 00:53:35.250275      36 logging.go:55] [core] [Channel #281 SubChannel #282]grpc: addrConn.createTransport failed to connect to {Addr: "127.0.0.1:39081", ServerName: "127.0.0.1:39081", BalancerAttributes: {"<%!p(pickfirstleaf.managedByPickfirstKeyType={})>": "<%!p(bool=true)>" }}. Err: connection error: desc = "error reading server preface: read tcp 127.0.0.1:50250->127.0.0.1:39081: use of closed network connection"
I0910 00:53:35.251530      36 controller.go:667] quota admission added evaluator for: busternamespaceleases.kubeclaw.forgestack.ai
I0910 00:53:37.805383      36 controller.go:667] quota admission added evaluator for: ingresses.networking.k8s.io
I0910 00:53:38.067606      36 controller.go:136] "Cleaning up lease on exit" lease="kube-system/apiserver-l2yubf4cvcl5c7a3wrubrwqdve"
I0910 00:53:38.072540      36 controller.go:128] Shutting down kubernetes service endpoint reconciler
I0910 00:53:38.075881      36 storage_flowcontrol.go:165] APF bootstrap ensurer is exiting
I0910 00:53:38.075914      36 gc_controller.go:98] "Shutting down apiserver lease garbage collector"
I0910 00:53:38.075928      36 local_available_controller.go:172] Shutting down LocalAvailability controller
I0910 00:53:38.075946      36 autoregister_controller.go:168] Shutting down autoregister controller
I0910 00:53:38.075960      36 apf_controller.go:389] Shutting down API Priority and Fairness config worker
I0910 00:53:38.075979      36 apiapproval_controller.go:208] Shutting down KubernetesAPIApprovalPolicyConformantConditionController
I0910 00:53:38.075995      36 crdregistration_controller.go:145] Shutting down crd-autoregister controller
I0910 00:53:38.076009      36 crd_finalizer.go:285] Shutting down CRDFinalizer
I0910 00:53:38.076024      36 nonstructuralschema_controller.go:214] Shutting down NonStructuralSchemaConditionController
I0910 00:53:38.076042      36 controller.go:140] "Ending legacy_token_tracking_controller"
I0910 00:53:38.076046      36 controller.go:141] "Shutting down legacy_token_tracking_controller"
I0910 00:53:38.076058      36 naming_controller.go:316] Shutting down NamingConditionController
I0910 00:53:38.076069      36 controller.go:120] Shutting down OpenAPI V3 controller
I0910 00:53:38.076081      36 controller.go:170] Shutting down OpenAPI controller
I0910 00:53:38.076119      36 customresource_discovery_controller.go:332] Shutting down DiscoveryController
I0910 00:53:38.076141      36 remote_available_controller.go:441] Shutting down RemoteAvailability controller
I0910 00:53:38.076154      36 system_namespaces_controller.go:76] Shutting down system namespaces controller
I0910 00:53:38.076161      36 apiservice_controller.go:134] Shutting down APIServiceRegistrationController
I0910 00:53:38.076174      36 cluster_authentication_trust_controller.go:482] Shutting down cluster_authentication_trust_controller controller
I0910 00:53:38.076389      36 controller.go:157] Shutting down quota evaluator
I0910 00:53:38.076403      36 controller.go:176] quota evaluator worker shutdown
I0910 00:53:38.076716      36 default_servicecidr_controller.go:113] Shutting down kubernetes-service-cidr-controller
I0910 00:53:38.076729      36 controller.go:86] Shutting down OpenAPI V3 AggregationController
I0910 00:53:38.076800      36 controller.go:84] Shutting down OpenAPI AggregationController
I0910 00:53:38.076817      36 object_count_tracker.go:141] "StorageObjectCountTracker pruner is exiting"
I0910 00:53:38.076834      36 dynamic_serving_content.go:149] "Shutting down controller" name="serving-cert::/tmp/kubeclaw-native-product-fhJCkV/cert.pem::/tmp/kubeclaw-native-product-fhJCkV/key.pem"
I0910 00:53:38.076865      36 repairip.go:246] Shutting down ipallocator-repair-controller
I0910 00:53:38.076933      36 secure_serving.go:259] Stopped listening on 127.0.0.1:35305
I0910 00:53:38.076942      36 tlsconfig.go:258] "Shutting down DynamicServingCertificateController"
I0910 00:53:38.077691      36 controller.go:176] quota evaluator worker shutdown
I0910 00:53:38.077710      36 controller.go:176] quota evaluator worker shutdown
I0910 00:53:38.077714      36 controller.go:176] quota evaluator worker shutdown
I0910 00:53:38.077718      36 controller.go:176] quota evaluator worker shutdown
I0910 00:53:39.138441      36 cidrallocator.go:211] stopping ServiceCIDR Allocator Controller
