I0910 01:20:12.925892      32 options.go:263] external host was not specified, using 127.0.0.1
W0910 01:20:13.445563      32 genericapiserver.go:787] Skipping API node.k8s.io/v1alpha1 because it has no resources.
I0910 01:20:13.446020      32 handler.go:304] Adding GroupVersion policy v1 to ResourceManager
W0910 01:20:13.446031      32 genericapiserver.go:787] Skipping API policy/v1beta1 because it has no resources.
I0910 01:20:13.447173      32 handler.go:304] Adding GroupVersion rbac.authorization.k8s.io v1 to ResourceManager
W0910 01:20:13.447181      32 genericapiserver.go:787] Skipping API rbac.authorization.k8s.io/v1beta1 because it has no resources.
W0910 01:20:13.447184      32 genericapiserver.go:787] Skipping API rbac.authorization.k8s.io/v1alpha1 because it has no resources.
I0910 01:20:13.447423      32 handler.go:304] Adding GroupVersion scheduling.k8s.io v1 to ResourceManager
W0910 01:20:13.447427      32 genericapiserver.go:787] Skipping API scheduling.k8s.io/v1beta1 because it has no resources.
W0910 01:20:13.447429      32 genericapiserver.go:787] Skipping API scheduling.k8s.io/v1alpha1 because it has no resources.
I0910 01:20:13.448850      32 handler.go:304] Adding GroupVersion storage.k8s.io v1 to ResourceManager
W0910 01:20:13.448861      32 genericapiserver.go:787] Skipping API storage.k8s.io/v1beta1 because it has no resources.
W0910 01:20:13.448864      32 genericapiserver.go:787] Skipping API storage.k8s.io/v1alpha1 because it has no resources.
I0910 01:20:13.449640      32 handler.go:304] Adding GroupVersion flowcontrol.apiserver.k8s.io v1 to ResourceManager
W0910 01:20:13.449647      32 genericapiserver.go:787] Skipping API flowcontrol.apiserver.k8s.io/v1beta3 because it has no resources.
W0910 01:20:13.449650      32 genericapiserver.go:787] Skipping API flowcontrol.apiserver.k8s.io/v1beta2 because it has no resources.
W0910 01:20:13.449652      32 genericapiserver.go:787] Skipping API flowcontrol.apiserver.k8s.io/v1beta1 because it has no resources.
I0910 01:20:13.451749      32 handler.go:304] Adding GroupVersion apps v1 to ResourceManager
W0910 01:20:13.451759      32 genericapiserver.go:787] Skipping API apps/v1beta2 because it has no resources.
W0910 01:20:13.451761      32 genericapiserver.go:787] Skipping API apps/v1beta1 because it has no resources.
I0910 01:20:13.452901      32 handler.go:304] Adding GroupVersion admissionregistration.k8s.io v1 to ResourceManager
W0910 01:20:13.452912      32 genericapiserver.go:787] Skipping API admissionregistration.k8s.io/v1beta1 because it has no resources.
W0910 01:20:13.452918      32 genericapiserver.go:787] Skipping API admissionregistration.k8s.io/v1alpha1 because it has no resources.
I0910 01:20:13.453266      32 handler.go:304] Adding GroupVersion events.k8s.io v1 to ResourceManager
W0910 01:20:13.453273      32 genericapiserver.go:787] Skipping API events.k8s.io/v1beta1 because it has no resources.
I0910 01:20:13.454315      32 handler.go:304] Adding GroupVersion resource.k8s.io v1 to ResourceManager
W0910 01:20:13.454323      32 genericapiserver.go:787] Skipping API resource.k8s.io/v1beta2 because it has no resources.
W0910 01:20:13.454326      32 genericapiserver.go:787] Skipping API resource.k8s.io/v1beta1 because it has no resources.
W0910 01:20:13.454328      32 genericapiserver.go:787] Skipping API resource.k8s.io/v1alpha3 because it has no resources.
W0910 01:20:13.456032      32 logging.go:55] [core] [Channel #273 SubChannel #274]grpc: addrConn.createTransport failed to connect to {Addr: "127.0.0.1:38677", ServerName: "127.0.0.1:38677", BalancerAttributes: {"<%!p(pickfirstleaf.managedByPickfirstKeyType={})>": "<%!p(bool=true)>" }}. Err: connection error: desc = "transport: Error while dialing: dial tcp 127.0.0.1:38677: operation was canceled"
I0910 01:20:13.457218      32 handler.go:304] Adding GroupVersion apiregistration.k8s.io v1 to ResourceManager
W0910 01:20:13.457298      32 genericapiserver.go:787] Skipping API apiregistration.k8s.io/v1beta1 because it has no resources.
I0910 01:20:13.679333      32 dynamic_serving_content.go:135] "Starting controller" name="serving-cert::/tmp/kubeclaw-native-product-RXYYwi/cert.pem::/tmp/kubeclaw-native-product-RXYYwi/key.pem"
I0910 01:20:13.679521      32 secure_serving.go:211] Serving securely on 127.0.0.1:34859
I0910 01:20:13.679564      32 tlsconfig.go:243] "Starting DynamicServingCertificateController"
I0910 01:20:13.679680      32 gc_controller.go:85] "Starting apiserver lease garbage collector"
I0910 01:20:13.679699      32 system_namespaces_controller.go:66] Starting system namespaces controller
I0910 01:20:13.679759      32 apiservice_controller.go:100] Starting APIServiceRegistrationController
I0910 01:20:13.679765      32 controller.go:127] "Starting legacy_token_tracking_controller"
I0910 01:20:13.679774      32 cache.go:32] Waiting for caches to sync for APIServiceRegistrationController controller
I0910 01:20:13.679776      32 remote_available_controller.go:425] Starting RemoteAvailability controller
I0910 01:20:13.679781      32 controller.go:142] Starting OpenAPI controller
I0910 01:20:13.679764      32 controller.go:113] "Deleting old lease on startup" lease="kube-system/apiserver-l2yubf4cvcl5c7a3wrubrwqdve"
I0910 01:20:13.679801      32 controller.go:78] Starting OpenAPI AggregationController
I0910 01:20:13.679803      32 controller.go:90] Starting OpenAPI V3 controller
I0910 01:20:13.679814      32 naming_controller.go:305] Starting NamingConditionController
I0910 01:20:13.679838      32 nonstructuralschema_controller.go:202] Starting NonStructuralSchemaConditionController
I0910 01:20:13.679845      32 default_servicecidr_controller.go:110] Starting kubernetes-service-cidr-controller
I0910 01:20:13.679849      32 apiapproval_controller.go:196] Starting KubernetesAPIApprovalPolicyConformantConditionController
I0910 01:20:13.679850      32 shared_informer.go:349] "Waiting for caches to sync" controller="kubernetes-service-cidr-controller"
I0910 01:20:13.679860      32 crd_finalizer.go:273] Starting CRDFinalizer
I0910 01:20:13.679779      32 shared_informer.go:370] "Waiting for caches to sync"
I0910 01:20:13.679783      32 cache.go:32] Waiting for caches to sync for RemoteAvailability controller
I0910 01:20:13.679883      32 aggregator.go:185] waiting for initial CRD sync...
I0910 01:20:13.679766      32 customresource_discovery_controller.go:294] Starting DiscoveryController
I0910 01:20:13.679964      32 controller.go:80] Starting OpenAPI V3 AggregationController
I0910 01:20:13.679991      32 apf_controller.go:377] Starting API Priority and Fairness config controller
I0910 01:20:13.680006      32 cluster_authentication_trust_controller.go:459] Starting cluster_authentication_trust_controller controller
I0910 01:20:13.680015      32 shared_informer.go:370] "Waiting for caches to sync"
I0910 01:20:13.680025      32 repairip.go:210] Starting ipallocator-repair-controller
I0910 01:20:13.680031      32 shared_informer.go:349] "Waiting for caches to sync" controller="ipallocator-repair-controller"
I0910 01:20:13.680074      32 local_available_controller.go:156] Starting LocalAvailability controller
I0910 01:20:13.680080      32 cache.go:32] Waiting for caches to sync for LocalAvailability controller
I0910 01:20:13.680123      32 crdregistration_controller.go:114] Starting crd-autoregister controller
I0910 01:20:13.680129      32 shared_informer.go:349] "Waiting for caches to sync" controller="crd-autoregister"
I0910 01:20:13.679699      32 shared_informer.go:370] "Waiting for caches to sync"
E0910 01:20:13.749973      32 controller.go:201] "Failed to ensure lease exists, will retry" err="namespaces \"kube-system\" not found" interval="200ms"
I0910 01:20:13.753196      32 shared_informer.go:377] "Caches are synced"
I0910 01:20:13.753215      32 policy_source.go:248] refreshing policies
I0910 01:20:13.780544      32 shared_informer.go:356] "Caches are synced" controller="ipallocator-repair-controller"
I0910 01:20:13.780544      32 cache.go:39] Caches are synced for APIServiceRegistrationController controller
I0910 01:20:13.780620      32 handler_discovery.go:451] Starting ResourceDiscoveryManager
I0910 01:20:13.780636      32 shared_informer.go:377] "Caches are synced"
I0910 01:20:13.780779      32 apf_controller.go:382] Running API Priority and Fairness config worker
I0910 01:20:13.780783      32 apf_controller.go:385] Running API Priority and Fairness periodic rebalancing process
I0910 01:20:13.780915      32 shared_informer.go:356] "Caches are synced" controller="crd-autoregister"
I0910 01:20:13.781020      32 shared_informer.go:377] "Caches are synced"
I0910 01:20:13.781140      32 cache.go:39] Caches are synced for RemoteAvailability controller
I0910 01:20:13.781153      32 cache.go:39] Caches are synced for LocalAvailability controller
I0910 01:20:13.781163      32 aggregator.go:187] initial CRD sync complete...
I0910 01:20:13.781167      32 autoregister_controller.go:144] Starting autoregister controller
I0910 01:20:13.781170      32 cache.go:32] Waiting for caches to sync for autoregister controller
I0910 01:20:13.781173      32 cache.go:39] Caches are synced for autoregister controller
I0910 01:20:13.782601      32 controller.go:667] quota admission added evaluator for: namespaces
I0910 01:20:13.783526      32 shared_informer.go:356] "Caches are synced" controller="kubernetes-service-cidr-controller"
I0910 01:20:13.783543      32 default_servicecidr_controller.go:169] Creating default ServiceCIDR with CIDRs: [10.0.0.0/24]
I0910 01:20:13.783609      32 shared_informer.go:377] "Caches are synced"
I0910 01:20:13.786575      32 cidrallocator.go:302] created ClusterIP allocator for Service CIDR 10.0.0.0/24
I0910 01:20:13.787598      32 default_servicecidr_controller.go:231] Setting default ServiceCIDR condition Ready to True
I0910 01:20:13.791692      32 cidrallocator.go:278] updated ClusterIP allocator for Service CIDR 10.0.0.0/24
I0910 01:20:13.953610      32 controller.go:667] quota admission added evaluator for: leases.coordination.k8s.io
I0910 01:20:14.685110      32 storage_scheduling.go:123] created PriorityClass system-node-critical with value 2000001000
I0910 01:20:14.687187      32 storage_scheduling.go:123] created PriorityClass system-cluster-critical with value 2000000000
I0910 01:20:14.687204      32 storage_scheduling.go:139] all system priority classes are created successfully or already exist.
I0910 01:20:15.039182      32 controller.go:667] quota admission added evaluator for: roles.rbac.authorization.k8s.io
I0910 01:20:15.062047      32 controller.go:667] quota admission added evaluator for: rolebindings.rbac.authorization.k8s.io
I0910 01:20:15.200523      32 alloc.go:329] "allocated clusterIPs" service="default/kubernetes" clusterIPs={"IPv4":"10.0.0.1"}
W0910 01:20:15.205434      32 lease.go:265] Resetting endpoints for master service "kubernetes" to [127.0.0.1]
E0910 01:20:15.206686      32 controller.go:163] "Unhandled Error" err="unable to sync kubernetes service: Endpoints \"kubernetes\" is invalid: subsets[0].addresses[0].ip: Invalid value: \"127.0.0.1\": may not be in the loopback range (127.0.0.0/8, ::1/128)" logger="UnhandledError"
I0910 01:20:15.598155      32 handler.go:304] Adding GroupVersion kubeclaw.forgestack.ai v1alpha1 to ResourceManager
I0910 01:20:17.548668      32 controller.go:667] quota admission added evaluator for: serviceaccounts
I0910 01:20:18.756799      32 policy_source.go:248] refreshing policies
I0910 01:20:20.763123      32 policy_source.go:248] refreshing policies
I0910 01:20:21.095692      32 controller.go:136] "Cleaning up lease on exit" lease="kube-system/apiserver-l2yubf4cvcl5c7a3wrubrwqdve"
I0910 01:20:21.102223      32 controller.go:128] Shutting down kubernetes service endpoint reconciler
I0910 01:20:21.111509      32 storage_flowcontrol.go:165] APF bootstrap ensurer is exiting
I0910 01:20:21.111559      32 cluster_authentication_trust_controller.go:482] Shutting down cluster_authentication_trust_controller controller
I0910 01:20:21.111577      32 autoregister_controller.go:168] Shutting down autoregister controller
I0910 01:20:21.111591      32 local_available_contr
