I0910 00:58:41.305740      55 options.go:263] external host was not specified, using 127.0.0.1
I0910 00:58:42.454338      55 handler.go:304] Adding GroupVersion networking.k8s.io v1 to ResourceManager
W0910 00:58:42.454347      55 genericapiserver.go:787] Skipping API networking.k8s.io/v1beta1 because it has no resources.
I0910 00:58:42.454584      55 handler.go:304] Adding GroupVersion node.k8s.io v1 to ResourceManager
W0910 00:58:42.454588      55 genericapiserver.go:787] Skipping API node.k8s.io/v1beta1 because it has no resources.
W0910 00:58:42.454591      55 genericapiserver.go:787] Skipping API node.k8s.io/v1alpha1 because it has no resources.
I0910 00:58:42.454978      55 handler.go:304] Adding GroupVersion policy v1 to ResourceManager
W0910 00:58:42.454986      55 genericapiserver.go:787] Skipping API policy/v1beta1 because it has no resources.
I0910 00:58:42.458072      55 handler.go:304] Adding GroupVersion rbac.authorization.k8s.io v1 to ResourceManager
W0910 00:58:42.458101      55 genericapiserver.go:787] Skipping API rbac.authorization.k8s.io/v1beta1 because it has no resources.
W0910 00:58:42.458105      55 genericapiserver.go:787] Skipping API rbac.authorization.k8s.io/v1alpha1 because it has no resources.
I0910 00:58:42.458729      55 handler.go:304] Adding GroupVersion scheduling.k8s.io v1 to ResourceManager
W0910 00:58:42.458736      55 genericapiserver.go:787] Skipping API scheduling.k8s.io/v1beta1 because it has no resources.
W0910 00:58:42.458739      55 genericapiserver.go:787] Skipping API scheduling.k8s.io/v1alpha1 because it has no resources.
I0910 00:58:42.465335      55 handler.go:304] Adding GroupVersion storage.k8s.io v1 to ResourceManager
W0910 00:58:42.465364      55 genericapiserver.go:787] Skipping API storage.k8s.io/v1beta1 because it has no resources.
W0910 00:58:42.465368      55 genericapiserver.go:787] Skipping API storage.k8s.io/v1alpha1 because it has no resources.
I0910 00:58:42.466966      55 handler.go:304] Adding GroupVersion flowcontrol.apiserver.k8s.io v1 to ResourceManager
W0910 00:58:42.466975      55 genericapiserver.go:787] Skipping API flowcontrol.apiserver.k8s.io/v1beta3 because it has no resources.
W0910 00:58:42.466978      55 genericapiserver.go:787] Skipping API flowcontrol.apiserver.k8s.io/v1beta2 because it has no resources.
W0910 00:58:42.466980      55 genericapiserver.go:787] Skipping API flowcontrol.apiserver.k8s.io/v1beta1 because it has no resources.
I0910 00:58:42.471201      55 handler.go:304] Adding GroupVersion apps v1 to ResourceManager
W0910 00:58:42.471213      55 genericapiserver.go:787] Skipping API apps/v1beta2 because it has no resources.
W0910 00:58:42.471217      55 genericapiserver.go:787] Skipping API apps/v1beta1 because it has no resources.
I0910 00:58:42.472812      55 handler.go:304] Adding GroupVersion admissionregistration.k8s.io v1 to ResourceManager
W0910 00:58:42.472823      55 genericapiserver.go:787] Skipping API admissionregistration.k8s.io/v1beta1 because it has no resources.
W0910 00:58:42.472826      55 genericapiserver.go:787] Skipping API admissionregistration.k8s.io/v1alpha1 because it has no resources.
I0910 00:58:42.473146      55 handler.go:304] Adding GroupVersion events.k8s.io v1 to ResourceManager
W0910 00:58:42.473153      55 genericapiserver.go:787] Skipping API events.k8s.io/v1beta1 because it has no resources.
I0910 00:58:42.474237      55 handler.go:304] Adding GroupVersion resource.k8s.io v1 to ResourceManager
W0910 00:58:42.474245      55 genericapiserver.go:787] Skipping API resource.k8s.io/v1beta2 because it has no resources.
W0910 00:58:42.474248      55 genericapiserver.go:787] Skipping API resource.k8s.io/v1beta1 because it has no resources.
W0910 00:58:42.474250      55 genericapiserver.go:787] Skipping API resource.k8s.io/v1alpha3 because it has no resources.
W0910 00:58:42.476033      55 logging.go:55] [core] [Channel #270 SubChannel #271]grpc: addrConn.createTransport failed to connect to {Addr: "127.0.0.1:45073", ServerName: "127.0.0.1:45073", BalancerAttributes: {"<%!p(pickfirstleaf.managedByPickfirstKeyType={})>": "<%!p(bool=true)>" }}. Err: connection error: desc = "transport: failed to write client preface: write tcp 127.0.0.1:48952->127.0.0.1:45073: use of closed network connection"
I0910 00:58:42.476699      55 handler.go:304] Adding GroupVersion apiregistration.k8s.io v1 to ResourceManager
W0910 00:58:42.476711      55 genericapiserver.go:787] Skipping API apiregistration.k8s.io/v1beta1 because it has no resources.
I0910 00:58:42.747430      55 dynamic_serving_content.go:135] "Starting controller" name="serving-cert::/tmp/kubeclaw-native-product-kUIPMC/cert.pem::/tmp/kubeclaw-native-product-kUIPMC/key.pem"
I0910 00:58:42.747694      55 secure_serving.go:211] Serving securely on 127.0.0.1:34549
I0910 00:58:42.747748      55 tlsconfig.go:243] "Starting DynamicServingCertificateController"
I0910 00:58:42.747780      55 local_available_controller.go:156] Starting LocalAvailability controller
I0910 00:58:42.747787      55 cache.go:32] Waiting for caches to sync for LocalAvailability controller
I0910 00:58:42.747807      55 apiservice_controller.go:100] Starting APIServiceRegistrationController
I0910 00:58:42.747810      55 cache.go:32] Waiting for caches to sync for APIServiceRegistrationController controller
I0910 00:58:42.747893      55 apf_controller.go:377] Starting API Priority and Fairness config controller
I0910 00:58:42.747915      55 aggregator.go:185] waiting for initial CRD sync...
I0910 00:58:42.747958      55 crdregistration_controller.go:114] Starting crd-autoregister controller
I0910 00:58:42.747964      55 shared_informer.go:349] "Waiting for caches to sync" controller="crd-autoregister"
I0910 00:58:42.748012      55 repairip.go:210] Starting ipallocator-repair-controller
I0910 00:58:42.748015      55 shared_informer.go:349] "Waiting for caches to sync" controller="ipallocator-repair-controller"
I0910 00:58:42.752488      55 cluster_authentication_trust_controller.go:459] Starting cluster_authentication_trust_controller controller
I0910 00:58:42.752507      55 shared_informer.go:370] "Waiting for caches to sync"
I0910 00:58:42.752513      55 system_namespaces_controller.go:66] Starting system namespaces controller
I0910 00:58:42.752544      55 gc_controller.go:85] "Starting apiserver lease garbage collector"
I0910 00:58:42.752549      55 shared_informer.go:370] "Waiting for caches to sync"
I0910 00:58:42.752490      55 controller.go:127] "Starting legacy_token_tracking_controller"
I0910 00:58:42.752568      55 shared_informer.go:370] "Waiting for caches to sync"
I0910 00:58:42.752583      55 customresource_discovery_controller.go:294] Starting DiscoveryController
I0910 00:58:42.752646      55 remote_available_controller.go:425] Starting RemoteAvailability controller
I0910 00:58:42.752652      55 cache.go:32] Waiting for caches to sync for RemoteAvailability controller
I0910 00:58:42.752666      55 controller.go:80] Starting OpenAPI V3 AggregationController
I0910 00:58:42.752703      55 controller.go:113] "Deleting old lease on startup" lease="kube-system/apiserver-l2yubf4cvcl5c7a3wrubrwqdve"
I0910 00:58:42.753153      55 controller.go:142] Starting OpenAPI controller
I0910 00:58:42.753177      55 controller.go:90] Starting OpenAPI V3 controller
I0910 00:58:42.753192      55 naming_controller.go:305] Starting NamingConditionController
I0910 00:58:42.753214      55 nonstructuralschema_controller.go:202] Starting NonStructuralSchemaConditionController
I0910 00:58:42.753225      55 apiapproval_controller.go:196] Starting KubernetesAPIApprovalPolicyConformantConditionController
I0910 00:58:42.753236      55 crd_finalizer.go:273] Starting CRDFinalizer
I0910 00:58:42.753497      55 controller.go:78] Starting OpenAPI AggregationController
I0910 00:58:42.756423      55 default_servicecidr_controller.go:110] Starting kubernetes-service-cidr-controller
I0910 00:58:42.756445      55 shared_informer.go:349] "Waiting for caches to sync" controller="kubernetes-service-cidr-controller"
E0910 00:58:42.820178      55 controller.go:201] "Failed to ensure lease exists, will retry" err="namespaces \"kube-system\" not found" interval="200ms"
I0910 00:58:42.836320      55 shared_informer.go:377] "Caches are synced"
I0910 00:58:42.836344      55 policy_source.go:248] refreshing policies
I0910 00:58:42.849237      55 cache.go:39] Caches are synced for APIServiceRegistrationController controller
I0910 00:58:42.849281      55 handler_discovery.go:451] Starting ResourceDiscoveryManager
I0910 00:58:42.849320      55 shared_informer.go:356] "Caches are synced" controller="ipallocator-repair-controller"
I0910 00:58:42.849311      55 cache.go:39] Caches are synced for LocalAvailability controller
I0910 00:58:42.849332      55 shared_informer.go:356] "Caches are synced" controller="crd-autoregister"
I0910 00:58:42.849384      55 aggregator.go:187] initial CRD sync complete...
I0910 00:58:42.849392      55 apf_controller.go:382] Running API Priority and Fairness config worker
I0910 00:58:42.849399      55 apf_controller.go:385] Running API Priority and Fairness periodic rebalancing process
I0910 00:58:42.849399      55 autoregister_controller.go:144] Starting autoregister controller
I0910 00:58:42.849404      55 cache.go:32] Waiting for caches to sync for autoregister controller
I0910 00:58:42.849409      55 cache.go:39] Caches are synced for autoregister controller
I0910 00:58:42.852642      55 shared_informer.go:377] "Caches are synced"
I0910 00:58:42.852651      55 shared_informer.go:377] "Caches are synced"
I0910 00:58:42.852678      55 cache.go:39] Caches are synced for RemoteAvailability controller
I0910 00:58:42.852759      55 shared_informer.go:377] "Caches are synced"
I0910 00:58:42.854453      55 controller.go:667] quota admission added evaluator for: namespaces
I0910 00:58:42.856473      55 shared_informer.go:356] "Caches are synced" controller="kubernetes-service-cidr-controller"
I0910 00:58:42.856494      55 default_servicecidr_controller.go:169] Creating default ServiceCIDR with CIDRs: [10.0.0.0/24]
I0910 00:58:42.858415      55 default_servicecidr_controller.go:231] Setting default ServiceCIDR condition Ready to True
I0910 00:58:42.858606      55 cidrallocator.go:302] created ClusterIP allocator for Service CIDR 10.0.0.0/24
I0910 00:58:42.860877      55 cidrallocator.go:278] updated ClusterIP allocator for Service CIDR 10.0.0.0/24
I0910 00:58:42.860903      55 default_servicecidr_controller.go:231] Setting default ServiceCIDR condition Ready to True
I0910 00:58:43.023765      55 controller.go:667] quota admission added evaluator for: leases.coordination.k8s.io
I0910 00:58:43.766235      55 storage_scheduling.go:123] created PriorityClass system-node-critical with value 2000001000
I0910 00:58:43.769570      55 storage_scheduling.go:123] created PriorityClass system-cluster-critical with value 2000000000
I0910 00:58:43.769580      55 storage_scheduling.go:139] all system priority classes are created successfully or already exist.
I0910 00:58:44.003229      55 controller.go:667] quota admission added evaluator for: roles.rbac.authorization.k8s.io
I0910 00:58:44.021326      55 controller.go:667] quota admission added evaluator for: rolebindings.rbac.authorization.k8s.io
I0910 00:58:44.057631      55 alloc.go:329] "allocated clusterIPs" service="default/kubernetes" clusterIPs={"IPv4":"10.0.0.1"}
W0910 00:58:44.060900      55 lease.go:265] Resetting endpoints for master service "kubernetes" to [127.0.0.1]
E0910 00:58:44.062036      55 controller.go:163] "Unhandled Error" err="unable to sync kubernetes service: Endpoints \"kubernetes\" is invalid: subsets[0].addresses[0].ip: Invalid value: \"127.0.0.1\": may not be in the loopback range (127.0.0.0/8, ::1/128)" logger="UnhandledError"
I0910 00:58:44.221711      55 handler.go:304] Adding GroupVersion kubeclaw.forgestack.ai v1alpha1 to ResourceManager
I0910 00:58:44.830035      55 controller.go:667] quota admission added evaluator for: serviceaccounts
I0910 00:58:45.838247      55 policy_source.go:248] refreshing policies
I0910 00:58:46.868644      55 policy_source.go:248] refreshing policies
W0910 00:58:47.024865      55 logging.go:55] [core] [Channel #275 SubChannel #276]grpc: addrConn.createTransport failed to connect to {Addr: "127.0.0.1:45073", ServerName: "127.0.0.1:45073", BalancerAttributes: {"<%!p(pickfirstleaf.managedByPickfirstKeyType={})>": "<%!p(bool=true)>" }}. Err: connection error: desc = "transport: Error while dialing: dial tcp 127.0.0.1:45073: operation was canceled"
I0910 00:58:47.026619      55 controller.go:667] quota admission added evaluator for: busternamespaceleases.kubeclaw.forgestack.ai
I0910 00:58:48.415269      55 controller.go:667] quota admission added evaluator for: ingresses.networking.k8s.io
I0910 00:58:48.602424      55 controller.go:136] "Cleaning up lease on exit" lease="kube-system/apiserver-l2yubf4cvcl5c7a3wrubrwqdve"
I0910 00:58:48.604830      55 controller.go:128] Shutting down kubernetes service endpoint reconciler
I0910 00:58:48.606841      55 default_servicecidr_controller.go:113] Shutting down kubernetes-service-cidr-controller
I0910 00:58:48.606936      55 controller.go:86] Shutting down OpenAPI V3 AggregationController
I0910 00:58:48.606964      55 dynamic_serving_content.go:149] "Shutting down controller" name="serving-cert::/tmp/kubeclaw-native-product-kUIPMC/cert.pem::/tmp/kubeclaw-native-product-kUIPMC/key.pem"
I0910 00:58:48.607025      55 object_count_tracker.go:141] "StorageObjectCountTracker pruner is exiting"
I0910 00:58:48.607049      55 controller.go:157] Shutting down quota evaluator
I0910 00:58:48.607058      55 controller.go:176] quota evaluator worker shutdown
I0910 00:58:48.607065      55 secure_serving.go:259] Stopped listening on 127.0.0.1:34549
I0910 00:58:48.607075      55 tlsconfig.go:258] "Shutting down DynamicServingCertificateController"
I0910 00:58:48.607188      55 controller.go:176] quota evaluator worker shutdown
I0910 00:58:48.607193      55 controller.go:176] quota evaluator worker shutdown
I0910 00:58:48.607197      55 controller.go:176] quota evaluator worker shutdown
I0910 00:58:48.607200      55 controller.go:176] quota evaluator worker shutdown
I0910 00:58:48.607266      55 cluster_authentication_trust_controller.go:482] Shutting down cluster_authentication_trust_controller controller
I0910 00:58:48.607274      55 controller.go:140] "Ending legacy_token_tracking_controller"
I0910 00:58:48.607284      55 controller.go:141] "Shutting down legacy_token_tracking_controller"
I0910 00:58:48.607301      55 autoregister_controller.go:168] Shutting down autoregister controller
I0910 00:58:48.607312      55 apf_controller.go:389] Shutting down API Priority and Fairness config worker
I0910 00:58:48.607318      55 repairip.go:246] Shutting down ipallocator-repair-controller
I0910 00:58:48.607325      55 crdregistration_controller.go:145] Shutting down crd-autoregister controller
I0910 00:58:48.607332      55 controller.go:120] Shutting down OpenAPI V3 controller
I0910 00:58:48.607319      55 storage_flowcontrol.go:165] APF bootstrap ensurer is exiting
I0910 00:58:48.607342      55 local_available_controller.go:172] Shutting down LocalAvailability controller
I0910 00:58:48.607347      55 apiapproval_controller.go:208] Shutting down KubernetesAPIApprovalPolicyConformantConditionController
I0910 00:58:48.607360      55 controller.go:170] Shutting down OpenAPI controller
I0910 00:58:48.607360      55 apiservice_controller.go:134] Shutting down APIServiceRegistrationController
I0910 00:58:48.607373      55 naming_controller.go:316] Shutting down NamingConditionController
I0910 00:58:48.607381      55 crd_finalizer.go:285] Shutting down CRDFinalizer
I0910 00:58:48.607392      55 system_namespaces_controller.go:76] Shutting down system namespaces controller
I0910 00:58:48.607398      55 customresource_discovery_controller.go:332] Shutting down DiscoveryController
I0910 00:58:48.607407      55 gc_controller.go:98] "Shutting down apiserver lease garbage collector"
I0910 00:58:48.607413      55 remote_available_controller.go:441] Shutting down RemoteAvailability controller
I0910 00:58:48.607342      55 nonstructuralschema_controller.go:214] Shutting down NonStructuralSchemaConditionController
I0910 00:58:48.607503      55 controller.go:84] Shutting down OpenAPI AggregationController
I0910 00:58:48.610578      55 cidrallocator.go:211] stopping ServiceCIDR Allocator Controller
