I0910 00:56:22.700760      70 options.go:263] external host was not specified, using 127.0.0.1
W0910 00:56:23.121807      70 genericapiserver.go:787] Skipping API coordination.k8s.io/v1beta1 because it has no resources.
W0910 00:56:23.121809      70 genericapiserver.go:787] Skipping API coordination.k8s.io/v1alpha2 because it has no resources.
I0910 00:56:23.122122      70 handler.go:304] Adding GroupVersion discovery.k8s.io v1 to ResourceManager
W0910 00:56:23.122128      70 genericapiserver.go:787] Skipping API discovery.k8s.io/v1beta1 because it has no resources.
I0910 00:56:23.123385      70 handler.go:304] Adding GroupVersion networking.k8s.io v1 to ResourceManager
W0910 00:56:23.123395      70 genericapiserver.go:787] Skipping API networking.k8s.io/v1beta1 because it has no resources.
I0910 00:56:23.123642      70 handler.go:304] Adding GroupVersion node.k8s.io v1 to ResourceManager
W0910 00:56:23.123646      70 genericapiserver.go:787] Skipping API node.k8s.io/v1beta1 because it has no resources.
W0910 00:56:23.123649      70 genericapiserver.go:787] Skipping API node.k8s.io/v1alpha1 because it has no resources.
I0910 00:56:23.124129      70 handler.go:304] Adding GroupVersion policy v1 to ResourceManager
W0910 00:56:23.124136      70 genericapiserver.go:787] Skipping API policy/v1beta1 because it has no resources.
I0910 00:56:23.125117      70 handler.go:304] Adding GroupVersion rbac.authorization.k8s.io v1 to ResourceManager
W0910 00:56:23.125126      70 genericapiserver.go:787] Skipping API rbac.authorization.k8s.io/v1beta1 because it has no resources.
W0910 00:56:23.125129      70 genericapiserver.go:787] Skipping API rbac.authorization.k8s.io/v1alpha1 because it has no resources.
I0910 00:56:23.125404      70 handler.go:304] Adding GroupVersion scheduling.k8s.io v1 to ResourceManager
W0910 00:56:23.125409      70 genericapiserver.go:787] Skipping API scheduling.k8s.io/v1beta1 because it has no resources.
W0910 00:56:23.125411      70 genericapiserver.go:787] Skipping API scheduling.k8s.io/v1alpha1 because it has no resources.
I0910 00:56:23.126776      70 handler.go:304] Adding GroupVersion storage.k8s.io v1 to ResourceManager
W0910 00:56:23.126784      70 genericapiserver.go:787] Skipping API storage.k8s.io/v1beta1 because it has no resources.
W0910 00:56:23.126787      70 genericapiserver.go:787] Skipping API storage.k8s.io/v1alpha1 because it has no resources.
I0910 00:56:23.127426      70 handler.go:304] Adding GroupVersion flowcontrol.apiserver.k8s.io v1 to ResourceManager
W0910 00:56:23.127433      70 genericapiserver.go:787] Skipping API flowcontrol.apiserver.k8s.io/v1beta3 because it has no resources.
W0910 00:56:23.127435      70 genericapiserver.go:787] Skipping API flowcontrol.apiserver.k8s.io/v1beta2 because it has no resources.
W0910 00:56:23.127437      70 genericapiserver.go:787] Skipping API flowcontrol.apiserver.k8s.io/v1beta1 because it has no resources.
I0910 00:56:23.129519      70 handler.go:304] Adding GroupVersion apps v1 to ResourceManager
W0910 00:56:23.129530      70 genericapiserver.go:787] Skipping API apps/v1beta2 because it has no resources.
W0910 00:56:23.129533      70 genericapiserver.go:787] Skipping API apps/v1beta1 because it has no resources.
I0910 00:56:23.130598      70 handler.go:304] Adding GroupVersion admissionregistration.k8s.io v1 to ResourceManager
W0910 00:56:23.130606      70 genericapiserver.go:787] Skipping API admissionregistration.k8s.io/v1beta1 because it has no resources.
W0910 00:56:23.130612      70 genericapiserver.go:787] Skipping API admissionregistration.k8s.io/v1alpha1 because it has no resources.
I0910 00:56:23.130910      70 handler.go:304] Adding GroupVersion events.k8s.io v1 to ResourceManager
W0910 00:56:23.130914      70 genericapiserver.go:787] Skipping API events.k8s.io/v1beta1 because it has no resources.
I0910 00:56:23.131943      70 handler.go:304] Adding GroupVersion resource.k8s.io v1 to ResourceManager
W0910 00:56:23.131951      70 genericapiserver.go:787] Skipping API resource.k8s.io/v1beta2 because it has no resources.
W0910 00:56:23.131958      70 genericapiserver.go:787] Skipping API resource.k8s.io/v1beta1 because it has no resources.
W0910 00:56:23.131960      70 genericapiserver.go:787] Skipping API resource.k8s.io/v1alpha3 because it has no resources.
I0910 00:56:23.135697      70 handler.go:304] Adding GroupVersion apiregistration.k8s.io v1 to ResourceManager
W0910 00:56:23.135709      70 genericapiserver.go:787] Skipping API apiregistration.k8s.io/v1beta1 because it has no resources.
I0910 00:56:23.377371      70 dynamic_serving_content.go:135] "Starting controller" name="serving-cert::/tmp/kubeclaw-native-product-Tiu4MX/cert.pem::/tmp/kubeclaw-native-product-Tiu4MX/key.pem"
I0910 00:56:23.377556      70 secure_serving.go:211] Serving securely on 127.0.0.1:34473
I0910 00:56:23.377603      70 tlsconfig.go:243] "Starting DynamicServingCertificateController"
I0910 00:56:23.377699      70 remote_available_controller.go:425] Starting RemoteAvailability controller
I0910 00:56:23.377711      70 cache.go:32] Waiting for caches to sync for RemoteAvailability controller
I0910 00:56:23.377791      70 controller.go:80] Starting OpenAPI V3 AggregationController
I0910 00:56:23.377821      70 apiservice_controller.go:100] Starting APIServiceRegistrationController
I0910 00:56:23.377824      70 cache.go:32] Waiting for caches to sync for APIServiceRegistrationController controller
I0910 00:56:23.377836      70 controller.go:127] "Starting legacy_token_tracking_controller"
I0910 00:56:23.377860      70 gc_controller.go:85] "Starting apiserver lease garbage collector"
I0910 00:56:23.377865      70 shared_informer.go:370] "Waiting for caches to sync"
I0910 00:56:23.377866      70 shared_informer.go:370] "Waiting for caches to sync"
I0910 00:56:23.377885      70 controller.go:113] "Deleting old lease on startup" lease="kube-system/apiserver-l2yubf4cvcl5c7a3wrubrwqdve"
I0910 00:56:23.377857      70 system_namespaces_controller.go:66] Starting system namespaces controller
I0910 00:56:23.378649      70 controller.go:90] Starting OpenAPI V3 controller
I0910 00:56:23.378669      70 naming_controller.go:305] Starting NamingConditionController
I0910 00:56:23.378692      70 nonstructuralschema_controller.go:202] Starting NonStructuralSchemaConditionController
I0910 00:56:23.378702      70 apiapproval_controller.go:196] Starting KubernetesAPIApprovalPolicyConformantConditionController
I0910 00:56:23.378716      70 crd_finalizer.go:273] Starting CRDFinalizer
I0910 00:56:23.378802      70 controller.go:142] Starting OpenAPI controller
I0910 00:56:23.377917      70 apf_controller.go:377] Starting API Priority and Fairness config controller
I0910 00:56:23.377946      70 default_servicecidr_controller.go:110] Starting kubernetes-service-cidr-controller
I0910 00:56:23.378842      70 shared_informer.go:349] "Waiting for caches to sync" controller="kubernetes-service-cidr-controller"
I0910 00:56:23.377969      70 aggregator.go:185] waiting for initial CRD sync...
I0910 00:56:23.377975      70 controller.go:78] Starting OpenAPI AggregationController
I0910 00:56:23.378117      70 local_available_controller.go:156] Starting LocalAvailability controller
I0910 00:56:23.379039      70 cache.go:32] Waiting for caches to sync for LocalAvailability controller
I0910 00:56:23.378133      70 crdregistration_controller.go:114] Starting crd-autoregister controller
I0910 00:56:23.379061      70 shared_informer.go:349] "Waiting for caches to sync" controller="crd-autoregister"
I0910 00:56:23.378332      70 customresource_discovery_controller.go:294] Starting DiscoveryController
I0910 00:56:23.378383      70 cluster_authentication_trust_controller.go:459] Starting cluster_authentication_trust_controller controller
I0910 00:56:23.379086      70 shared_informer.go:370] "Waiting for caches to sync"
I0910 00:56:23.378425      70 repairip.go:210] Starting ipallocator-repair-controller
I0910 00:56:23.379133      70 shared_informer.go:349] "Waiting for caches to sync" controller="ipallocator-repair-controller"
E0910 00:56:23.443133      70 controller.go:201] "Failed to ensure lease exists, will retry" err="namespaces \"kube-system\" not found" interval="200ms"
I0910 00:56:23.470340      70 shared_informer.go:377] "Caches are synced"
I0910 00:56:23.470381      70 policy_source.go:248] refreshing policies
I0910 00:56:23.478617      70 shared_informer.go:377] "Caches are synced"
I0910 00:56:23.478663      70 cache.go:39] Caches are synced for RemoteAvailability controller
I0910 00:56:23.478680      70 cache.go:39] Caches are synced for APIServiceRegistrationController controller
I0910 00:56:23.478710      70 handler_discovery.go:451] Starting ResourceDiscoveryManager
I0910 00:56:23.478754      70 shared_informer.go:377] "Caches are synced"
I0910 00:56:23.478909      70 shared_informer.go:356] "Caches are synced" controller="kubernetes-service-cidr-controller"
I0910 00:56:23.478934      70 apf_controller.go:382] Running API Priority and Fairness config worker
I0910 00:56:23.478940      70 apf_controller.go:385] Running API Priority and Fairness periodic rebalancing process
I0910 00:56:23.478938      70 default_servicecidr_controller.go:169] Creating default ServiceCIDR with CIDRs: [10.0.0.0/24]
I0910 00:56:23.479175      70 shared_informer.go:356] "Caches are synced" controller="crd-autoregister"
I0910 00:56:23.479209      70 aggregator.go:187] initial CRD sync complete...
I0910 00:56:23.479247      70 autoregister_controller.go:144] Starting autoregister controller
I0910 00:56:23.479252      70 cache.go:32] Waiting for caches to sync for autoregister controller
I0910 00:56:23.479256      70 cache.go:39] Caches are synced for autoregister controller
I0910 00:56:23.479298      70 cache.go:39] Caches are synced for LocalAvailability controller
I0910 00:56:23.479625      70 shared_informer.go:356] "Caches are synced" controller="ipallocator-repair-controller"
I0910 00:56:23.479648      70 shared_informer.go:377] "Caches are synced"
I0910 00:56:23.480161      70 controller.go:667] quota admission added evaluator for: namespaces
I0910 00:56:23.483129      70 default_servicecidr_controller.go:231] Setting default ServiceCIDR condition Ready to True
I0910 00:56:23.483292      70 cidrallocator.go:302] created ClusterIP allocator for Service CIDR 10.0.0.0/24
I0910 00:56:23.486614      70 cidrallocator.go:278] updated ClusterIP allocator for Service CIDR 10.0.0.0/24
I0910 00:56:23.646333      70 controller.go:667] quota admission added evaluator for: leases.coordination.k8s.io
I0910 00:56:24.453197      70 storage_scheduling.go:123] created PriorityClass system-node-critical with value 2000001000
I0910 00:56:24.457882      70 storage_scheduling.go:123] created PriorityClass system-cluster-critical with value 2000000000
I0910 00:56:24.458180      70 storage_scheduling.go:139] all system priority classes are created successfully or already exist.
I0910 00:56:24.848523      70 controller.go:667] quota admission added evaluator for: roles.rbac.authorization.k8s.io
I0910 00:56:24.870682      70 controller.go:667] quota admission added evaluator for: rolebindings.rbac.authorization.k8s.io
I0910 00:56:24.986367      70 alloc.go:329] "allocated clusterIPs" service="default/kubernetes" clusterIPs={"IPv4":"10.0.0.1"}
W0910 00:56:24.990980      70 lease.go:265] Resetting endpoints for master service "kubernetes" to [127.0.0.1]
E0910 00:56:24.992546      70 controller.go:163] "Unhandled Error" err="unable to sync kubernetes service: Endpoints \"kubernetes\" is invalid: subsets[0].addresses[0].ip: Invalid value: \"127.0.0.1\": may not be in the loopback range (127.0.0.0/8, ::1/128)" logger="UnhandledError"
I0910 00:56:25.153795      70 handler.go:304] Adding GroupVersion kubeclaw.forgestack.ai v1alpha1 to ResourceManager
I0910 00:56:25.800238      70 controller.go:667] quota admission added evaluator for: serviceaccounts
I0910 00:56:26.471649      70 policy_source.go:248] refreshing policies
I0910 00:56:27.474992      70 policy_source.go:248] refreshing policies
W0910 00:56:27.618495      70 logging.go:55] [core] [Channel #283 SubChannel #284]grpc: addrConn.createTransport failed to connect to {Addr: "127.0.0.1:32865", ServerName: "127.0.0.1:32865", BalancerAttributes: {"<%!p(pickfirstleaf.managedByPickfirstKeyType={})>": "<%!p(bool=true)>" }}. Err: connection error: desc = "transport: Error while dialing: dial tcp 127.0.0.1:32865: operation was canceled"
I0910 00:56:27.619576      70 controller.go:667] quota admission added evaluator for: busternamespaceleases.kubeclaw.forgestack.ai
I0910 00:56:29.040040      70 controller.go:667] quota admission added evaluator for: ingresses.networking.k8s.io
I0910 00:56:29.208412      70 controller.go:136] "Cleaning up lease on exit" lease="kube-system/apiserver-l2yubf4cvcl5c7a3wrubrwqdve"
I0910 00:56:29.210688      70 controller.go:128] Shutting down kubernetes service endpoint reconciler
I0910 00:56:29.212516      70 storage_flowcontrol.go:165] APF bootstrap ensurer is exiting
I0910 00:56:29.212542      70 cluster_authentication_trust_controller.go:482] Shutting down cluster_authentication_trust_controller controller
I0910 00:56:29.212556      70 local_available_controller.go:172] Shutting down LocalAvailability controller
I0910 00:56:29.212569      70 autoregister_controller.go:168] Shutting down autoregister controller
I0910 00:56:29.212581      70 crdregistration_controller.go:145] Shutting down crd-autoregister controller
I0910 00:56:29.212593      70 customresource_discovery_controller.go:332] Shutting down DiscoveryController
I0910 00:56:29.212606      70 apf_controller.go:389] Shutting down API Priority and Fairness config worker
I0910 00:56:29.212620      70 controller.go:170] Shutting down OpenAPI controller
I0910 00:56:29.212630      70 crd_finalizer.go:285] Shutting down CRDFinalizer
I0910 00:56:29.212639      70 controller.go:120] Shutting down OpenAPI V3 controller
I0910 00:56:29.212647      70 nonstructuralschema_controller.go:214] Shutting down NonStructuralSchemaConditionController
I0910 00:56:29.212660      70 controller.go:140] "Ending legacy_token_tracking_controller"
I0910 00:56:29.212662      70 controller.go:141] "Shutting down legacy_token_tracking_controller"
I0910 00:56:29.212677      70 apiapproval_controller.go:208] Shutting down KubernetesAPIApprovalPolicyConformantConditionController
I0910 00:56:29.212685      70 naming_controller.go:316] Shutting down NamingConditionController
I0910 00:56:29.212694      70 system_namespaces_controller.go:76] Shutting down system namespaces controller
I0910 00:56:29.212705      70 apiservice_controller.go:134] Shutting down APIServiceRegistrationController
I0910 00:56:29.212714      70 remote_available_controller.go:441] Shutting down RemoteAvailability controller
I0910 00:56:29.212725      70 gc_controller.go:98] "Shutting down apiserver lease garbage collector"
I0910 00:56:29.213209      70 default_servicecidr_controller.go:113] Shutting down kubernetes-service-cidr-controller
I0910 00:56:29.213222      70 controller.go:84] Shutting down OpenAPI AggregationController
I0910 00:56:29.213269      70 controller.go:86] Shutting down OpenAPI V3 AggregationController
I0910 00:56:29.213285      70 object_count_tracker.go:141] "StorageObjectCountTracker pruner is exiting"
I0910 00:56:29.213299      70 dynamic_serving_content.go:149] "Shutting down controller" name="serving-cert::/tmp/kubeclaw-native-product-Tiu4MX/cert.pem::/tmp/kubeclaw-native-product-Tiu4MX/key.pem"
I0910 00:56:29.213316      70 controller.go:157] Shutting down quota evaluator
I0910 00:56:29.213323      70 controller.go:176] quota evaluator worker shutdown
I0910 00:56:29.213391      70 repairip.go:246] Shutting down ipallocator-repair-controller
I0910 00:56:29.213438      70 secure_serving.go:259] Stopped listening on 127.0.0.1:34473
I0910 00:56:29.213437      70 controller.go:176] quota evaluator worker shutdown
I0910 00:56:29.213453      70 tlsconfig.go:258] "Shutting down DynamicServingCertificateController"
I0910 00:56:29.213565      70 controller.go:176] quota evaluator worker shutdown
I0910 00:56:29.213585      70 controller.go:176] quota evaluator worker shutdown
I0910 00:56:29.213589      70 controller.go:176] quota evaluator worker shutdown
I0910 00:56:30.289964      70 cidrallocator.go:211] stopping ServiceCIDR Allocator Controller
