I0910 00:32:03.010297      30 options.go:263] external host was not specified, using 127.0.0.1
W0910 00:32:03.647719      30 genericapiserver.go:787] Skipping API policy/v1beta1 because it has no resources.
I0910 00:32:03.651041      30 handler.go:304] Adding GroupVersion rbac.authorization.k8s.io v1 to ResourceManager
W0910 00:32:03.651056      30 genericapiserver.go:787] Skipping API rbac.authorization.k8s.io/v1beta1 because it has no resources.
W0910 00:32:03.651061      30 genericapiserver.go:787] Skipping API rbac.authorization.k8s.io/v1alpha1 because it has no resources.
I0910 00:32:03.652161      30 handler.go:304] Adding GroupVersion scheduling.k8s.io v1 to ResourceManager
W0910 00:32:03.652172      30 genericapiserver.go:787] Skipping API scheduling.k8s.io/v1beta1 because it has no resources.
W0910 00:32:03.652175      30 genericapiserver.go:787] Skipping API scheduling.k8s.io/v1alpha1 because it has no resources.
I0910 00:32:03.658158      30 handler.go:304] Adding GroupVersion storage.k8s.io v1 to ResourceManager
W0910 00:32:03.658191      30 genericapiserver.go:787] Skipping API storage.k8s.io/v1beta1 because it has no resources.
W0910 00:32:03.658195      30 genericapiserver.go:787] Skipping API storage.k8s.io/v1alpha1 because it has no resources.
I0910 00:32:03.659001      30 handler.go:304] Adding GroupVersion flowcontrol.apiserver.k8s.io v1 to ResourceManager
W0910 00:32:03.659008      30 genericapiserver.go:787] Skipping API flowcontrol.apiserver.k8s.io/v1beta3 because it has no resources.
W0910 00:32:03.659011      30 genericapiserver.go:787] Skipping API flowcontrol.apiserver.k8s.io/v1beta2 because it has no resources.
W0910 00:32:03.659013      30 genericapiserver.go:787] Skipping API flowcontrol.apiserver.k8s.io/v1beta1 because it has no resources.
I0910 00:32:03.661272      30 handler.go:304] Adding GroupVersion apps v1 to ResourceManager
W0910 00:32:03.661283      30 genericapiserver.go:787] Skipping API apps/v1beta2 because it has no resources.
W0910 00:32:03.661287      30 genericapiserver.go:787] Skipping API apps/v1beta1 because it has no resources.
I0910 00:32:03.662297      30 handler.go:304] Adding GroupVersion admissionregistration.k8s.io v1 to ResourceManager
W0910 00:32:03.662305      30 genericapiserver.go:787] Skipping API admissionregistration.k8s.io/v1beta1 because it has no resources.
W0910 00:32:03.662307      30 genericapiserver.go:787] Skipping API admissionregistration.k8s.io/v1alpha1 because it has no resources.
I0910 00:32:03.662590      30 handler.go:304] Adding GroupVersion events.k8s.io v1 to ResourceManager
W0910 00:32:03.662595      30 genericapiserver.go:787] Skipping API events.k8s.io/v1beta1 because it has no resources.
I0910 00:32:03.663603      30 handler.go:304] Adding GroupVersion resource.k8s.io v1 to ResourceManager
W0910 00:32:03.663611      30 genericapiserver.go:787] Skipping API resource.k8s.io/v1beta2 because it has no resources.
W0910 00:32:03.663614      30 genericapiserver.go:787] Skipping API resource.k8s.io/v1beta1 because it has no resources.
W0910 00:32:03.663616      30 genericapiserver.go:787] Skipping API resource.k8s.io/v1alpha3 because it has no resources.
W0910 00:32:03.666460      30 logging.go:55] [core] [Channel #279 SubChannel #280]grpc: addrConn.createTransport failed to connect to {Addr: "127.0.0.1:37571", ServerName: "127.0.0.1:37571", BalancerAttributes: {"<%!p(pickfirstleaf.managedByPickfirstKeyType={})>": "<%!p(bool=true)>" }}. Err: connection error: desc = "transport: Error while dialing: dial tcp 127.0.0.1:37571: operation was canceled"
I0910 00:32:03.666620      30 handler.go:304] Adding GroupVersion apiregistration.k8s.io v1 to ResourceManager
W0910 00:32:03.666630      30 genericapiserver.go:787] Skipping API apiregistration.k8s.io/v1beta1 because it has no resources.
I0910 00:32:03.932342      30 dynamic_serving_content.go:135] "Starting controller" name="serving-cert::/tmp/kubeclaw-native-product-RWUtFB/cert.pem::/tmp/kubeclaw-native-product-RWUtFB/key.pem"
I0910 00:32:03.932591      30 secure_serving.go:211] Serving securely on 127.0.0.1:41305
I0910 00:32:03.932651      30 tlsconfig.go:243] "Starting DynamicServingCertificateController"
I0910 00:32:03.932696      30 controller.go:78] Starting OpenAPI AggregationController
I0910 00:32:03.932700      30 apiservice_controller.go:100] Starting APIServiceRegistrationController
I0910 00:32:03.932712      30 gc_controller.go:85] "Starting apiserver lease garbage collector"
I0910 00:32:03.932721      30 controller.go:113] "Deleting old lease on startup" lease="kube-system/apiserver-l2yubf4cvcl5c7a3wrubrwqdve"
I0910 00:32:03.932727      30 shared_informer.go:370] "Waiting for caches to sync"
I0910 00:32:03.932715      30 cache.go:32] Waiting for caches to sync for APIServiceRegistrationController controller
I0910 00:32:03.933190      30 controller.go:127] "Starting legacy_token_tracking_controller"
I0910 00:32:03.933200      30 shared_informer.go:370] "Waiting for caches to sync"
I0910 00:32:03.933190      30 aggregator.go:185] waiting for initial CRD sync...
I0910 00:32:03.933200      30 apf_controller.go:377] Starting API Priority and Fairness config controller
I0910 00:32:03.933121      30 cluster_authentication_trust_controller.go:459] Starting cluster_authentication_trust_controller controller
I0910 00:32:03.934214      30 shared_informer.go:370] "Waiting for caches to sync"
I0910 00:32:03.933135      30 system_namespaces_controller.go:66] Starting system namespaces controller
I0910 00:32:03.933137      30 customresource_discovery_controller.go:294] Starting DiscoveryController
I0910 00:32:03.933146      30 local_available_controller.go:156] Starting LocalAvailability controller
I0910 00:32:03.934337      30 cache.go:32] Waiting for caches to sync for LocalAvailability controller
I0910 00:32:03.933153      30 remote_available_controller.go:425] Starting RemoteAvailability controller
I0910 00:32:03.934345      30 cache.go:32] Waiting for caches to sync for RemoteAvailability controller
I0910 00:32:03.933219      30 controller.go:142] Starting OpenAPI controller
I0910 00:32:03.933230      30 controller.go:90] Starting OpenAPI V3 controller
I0910 00:32:03.933232      30 repairip.go:210] Starting ipallocator-repair-controller
I0910 00:32:03.934364      30 shared_informer.go:349] "Waiting for caches to sync" controller="ipallocator-repair-controller"
I0910 00:32:03.933238      30 naming_controller.go:305] Starting NamingConditionController
I0910 00:32:03.933264      30 nonstructuralschema_controller.go:202] Starting NonStructuralSchemaConditionController
I0910 00:32:03.933269      30 apiapproval_controller.go:196] Starting KubernetesAPIApprovalPolicyConformantConditionController
I0910 00:32:03.933275      30 crd_finalizer.go:273] Starting CRDFinalizer
I0910 00:32:03.933295      30 crdregistration_controller.go:114] Starting crd-autoregister controller
I0910 00:32:03.934383      30 shared_informer.go:349] "Waiting for caches to sync" controller="crd-autoregister"
I0910 00:32:03.932728      30 controller.go:80] Starting OpenAPI V3 AggregationController
I0910 00:32:03.933344      30 default_servicecidr_controller.go:110] Starting kubernetes-service-cidr-controller
I0910 00:32:03.934411      30 shared_informer.go:349] "Waiting for caches to sync" controller="kubernetes-service-cidr-controller"
I0910 00:32:03.951966      30 shared_informer.go:377] "Caches are synced"
I0910 00:32:03.951990      30 policy_source.go:248] refreshing policies
E0910 00:32:03.998427      30 controller.go:201] "Failed to ensure lease exists, will retry" err="namespaces \"kube-system\" not found" interval="200ms"
I0910 00:32:04.033386      30 cache.go:39] Caches are synced for APIServiceRegistrationController controller
I0910 00:32:04.033433      30 shared_informer.go:377] "Caches are synced"
I0910 00:32:04.033447      30 handler_discovery.go:451] Starting ResourceDiscoveryManager
I0910 00:32:04.033482      30 shared_informer.go:377] "Caches are synced"
I0910 00:32:04.034107      30 apf_controller.go:382] Running API Priority and Fairness config worker
I0910 00:32:04.034139      30 apf_controller.go:385] Running API Priority and Fairness periodic rebalancing process
I0910 00:32:04.034893      30 shared_informer.go:356] "Caches are synced" controller="kubernetes-service-cidr-controller"
I0910 00:32:04.034921      30 shared_informer.go:377] "Caches are synced"
I0910 00:32:04.034928      30 default_servicecidr_controller.go:169] Creating default ServiceCIDR with CIDRs: [10.0.0.0/24]
I0910 00:32:04.035021      30 cache.go:39] Caches are synced for LocalAvailability controller
I0910 00:32:04.035036      30 cache.go:39] Caches are synced for RemoteAvailability controller
I0910 00:32:04.035055      30 shared_informer.go:356] "Caches are synced" controller="ipallocator-repair-controller"
I0910 00:32:04.035130      30 shared_informer.go:356] "Caches are synced" controller="crd-autoregister"
I0910 00:32:04.035172      30 aggregator.go:187] initial CRD sync complete...
I0910 00:32:04.035179      30 autoregister_controller.go:144] Starting autoregister controller
I0910 00:32:04.035185      30 cache.go:32] Waiting for caches to sync for autoregister controller
I0910 00:32:04.035189      30 cache.go:39] Caches are synced for autoregister controller
I0910 00:32:04.035866      30 controller.go:667] quota admission added evaluator for: namespaces
I0910 00:32:04.036548      30 default_servicecidr_controller.go:231] Setting default ServiceCIDR condition Ready to True
I0910 00:32:04.036740      30 cidrallocator.go:302] created ClusterIP allocator for Service CIDR 10.0.0.0/24
I0910 00:32:04.039413      30 cidrallocator.go:278] updated ClusterIP allocator for Service CIDR 10.0.0.0/24
I0910 00:32:04.202124      30 controller.go:667] quota admission added evaluator for: leases.coordination.k8s.io
I0910 00:32:04.935880      30 storage_scheduling.go:123] created PriorityClass system-node-critical with value 2000001000
I0910 00:32:04.938574      30 storage_scheduling.go:123] created PriorityClass system-cluster-critical with value 2000000000
I0910 00:32:04.938597      30 storage_scheduling.go:139] all system priority classes are created successfully or already exist.
I0910 00:32:05.024447      30 controller.go:136] "Cleaning up lease on exit" lease="kube-system/apiserver-l2yubf4cvcl5c7a3wrubrwqdve"
I0910 00:32:05.027487      30 controller.go:128] Shutting down kubernetes service endpoint reconciler
E0910 00:32:05.027887      30 controller.go:131] Unable to remove endpoints from kubernetes service: StorageError: key not found, Code: 1, Key: /registry/masterleases/127.0.0.1, ResourceVersion: 0, AdditionalErrorMsg: <nil>
I0910 00:32:05.028192      30 controller.go:157] Shutting down quota evaluator
I0910 00:32:05.028206      30 controller.go:176] quota evaluator worker shutdown
I0910 00:32:05.028221      30 controller.go:176] quota evaluator worker shutdown
I0910 00:32:05.028234      30 controller.go:176] quota evaluator worker shutdown
I0910 00:32:05.028238      30 controller.go:176] quota evaluator worker shutdown
I0910 00:32:05.028242      30 controller.go:176] quota evaluator worker shutdown
I0910 00:32:05.028254      30 controller.go:140] "Ending legacy_token_tracking_controller"
I0910 00:32:05.028259      30 controller.go:141] "Shutting down legacy_token_tracking_controller"
I0910 00:32:05.028282      30 gc_controller.go:98] "Shutting down apiserver lease garbage collector"
I0910 00:32:05.028288      30 default_servicecidr_controller.go:113] Shutting down kubernetes-service-cidr-controller
I0910 00:32:05.028296      30 apiservice_controller.go:134] Shutting down APIServiceRegistrationController
I0910 00:32:05.028329      30 controller.go:86] Shutting down OpenAPI V3 AggregationController
I0910 00:32:05.028422      30 customresource_discovery_controller.go:332] Shutting down DiscoveryController
I0910 00:32:05.028431      30 system_namespaces_controller.go:76] Shutting down system namespaces controller
I0910 00:32:05.028430      30 dynamic_serving_content.go:149] "Shutting down controller" name="serving-cert::/tmp/kubeclaw-native-product-RWUtFB/cert.pem::/tmp/kubeclaw-native-product-RWUtFB/key.pem"
I0910 00:32:05.028457      30 object_count_tracker.go:141] "StorageObjectCountTracker pruner is exiting"
I0910 00:32:05.028439      30 apf_controller.go:389] Shutting down API Priority and Fairness config worker
I0910 00:32:05.028481      30 remote_available_controller.go:441] Shutting down RemoteAvailability controller
I0910 00:32:05.028443      30 cluster_authentication_trust_controller.go:482] Shutting down cluster_authentication_trust_controller controller
I0910 00:32:05.028488      30 crdregistration_controller.go:145] Shutting down crd-autoregister controller
I0910 00:32:05.028452      30 apiapproval_controller.go:208] Shutting down KubernetesAPIApprovalPolicyConformantConditionController
I0910 00:32:05.028482      30 autoregister_controller.go:168] Shutting down autoregister controller
I0910 00:32:05.028455      30 controller.go:120] Shutting down OpenAPI V3 controller
I0910 00:32:05.028513      30 secure_serving.go:259] Stopped listening on 127.0.0.1:41305
I0910 00:32:05.028464      30 naming_controller.go:316] Shutting down NamingConditionController
I0910 00:32:05.028467      30 local_available_controller.go:172] Shutting down LocalAvailability controller
I0910 00:32:05.028523      30 tlsconfig.go:258] "Shutting down DynamicServingCertificateController"
I0910 00:32:05.028472      30 repairip.go:246] Shutting down ipallocator-repair-controller
I0910 00:32:05.028475      30 controller.go:170] Shutting down OpenAPI controller
I0910 00:32:05.028474      30 controller.go:84] Shutting down OpenAPI AggregationController
I0910 00:32:05.028501      30 crd_finalizer.go:285] Shutting down CRDFinalizer
I0910 00:32:05.028458      30 nonstructuralschema_controller.go:214] Shutting down NonStructuralSchemaConditionController
I0910 00:32:05.028471      30 storage_flowcontrol.go:165] APF bootstrap ensurer is exiting
I0910 00:32:06.123810      30 cidrallocator.go:211] stopping ServiceCIDR Allocator Controller
