I0910 00:33:46.678878      32 options.go:263] external host was not specified, using 127.0.0.1
W0910 00:33:47.110138      32 genericapiserver.go:787] Skipping API node.k8s.io/v1beta1 because it has no resources.
W0910 00:33:47.110141      32 genericapiserver.go:787] Skipping API node.k8s.io/v1alpha1 because it has no resources.
I0910 00:33:47.110563      32 handler.go:304] Adding GroupVersion policy v1 to ResourceManager
W0910 00:33:47.110569      32 genericapiserver.go:787] Skipping API policy/v1beta1 because it has no resources.
I0910 00:33:47.111688      32 handler.go:304] Adding GroupVersion rbac.authorization.k8s.io v1 to ResourceManager
W0910 00:33:47.111698      32 genericapiserver.go:787] Skipping API rbac.authorization.k8s.io/v1beta1 because it has no resources.
W0910 00:33:47.111701      32 genericapiserver.go:787] Skipping API rbac.authorization.k8s.io/v1alpha1 because it has no resources.
I0910 00:33:47.112032      32 handler.go:304] Adding GroupVersion scheduling.k8s.io v1 to ResourceManager
W0910 00:33:47.112039      32 genericapiserver.go:787] Skipping API scheduling.k8s.io/v1beta1 because it has no resources.
W0910 00:33:47.112042      32 genericapiserver.go:787] Skipping API scheduling.k8s.io/v1alpha1 because it has no resources.
I0910 00:33:47.113538      32 handler.go:304] Adding GroupVersion storage.k8s.io v1 to ResourceManager
W0910 00:33:47.113549      32 genericapiserver.go:787] Skipping API storage.k8s.io/v1beta1 because it has no resources.
W0910 00:33:47.113552      32 genericapiserver.go:787] Skipping API storage.k8s.io/v1alpha1 because it has no resources.
I0910 00:33:47.114375      32 handler.go:304] Adding GroupVersion flowcontrol.apiserver.k8s.io v1 to ResourceManager
W0910 00:33:47.114384      32 genericapiserver.go:787] Skipping API flowcontrol.apiserver.k8s.io/v1beta3 because it has no resources.
W0910 00:33:47.114387      32 genericapiserver.go:787] Skipping API flowcontrol.apiserver.k8s.io/v1beta2 because it has no resources.
W0910 00:33:47.114388      32 genericapiserver.go:787] Skipping API flowcontrol.apiserver.k8s.io/v1beta1 because it has no resources.
I0910 00:33:47.116506      32 handler.go:304] Adding GroupVersion apps v1 to ResourceManager
W0910 00:33:47.116517      32 genericapiserver.go:787] Skipping API apps/v1beta2 because it has no resources.
W0910 00:33:47.116521      32 genericapiserver.go:787] Skipping API apps/v1beta1 because it has no resources.
I0910 00:33:47.117689      32 handler.go:304] Adding GroupVersion admissionregistration.k8s.io v1 to ResourceManager
W0910 00:33:47.117698      32 genericapiserver.go:787] Skipping API admissionregistration.k8s.io/v1beta1 because it has no resources.
W0910 00:33:47.117701      32 genericapiserver.go:787] Skipping API admissionregistration.k8s.io/v1alpha1 because it has no resources.
I0910 00:33:47.117987      32 handler.go:304] Adding GroupVersion events.k8s.io v1 to ResourceManager
W0910 00:33:47.117992      32 genericapiserver.go:787] Skipping API events.k8s.io/v1beta1 because it has no resources.
I0910 00:33:47.119267      32 handler.go:304] Adding GroupVersion resource.k8s.io v1 to ResourceManager
W0910 00:33:47.119276      32 genericapiserver.go:787] Skipping API resource.k8s.io/v1beta2 because it has no resources.
W0910 00:33:47.119279      32 genericapiserver.go:787] Skipping API resource.k8s.io/v1beta1 because it has no resources.
W0910 00:33:47.119281      32 genericapiserver.go:787] Skipping API resource.k8s.io/v1alpha3 because it has no resources.
W0910 00:33:47.121054      32 logging.go:55] [core] [Channel #276 SubChannel #277]grpc: addrConn.createTransport failed to connect to {Addr: "127.0.0.1:34167", ServerName: "127.0.0.1:34167", BalancerAttributes: {"<%!p(pickfirstleaf.managedByPickfirstKeyType={})>": "<%!p(bool=true)>" }}. Err: connection error: desc = "transport: Error while dialing: dial tcp 127.0.0.1:34167: operation was canceled"
I0910 00:33:47.122052      32 handler.go:304] Adding GroupVersion apiregistration.k8s.io v1 to ResourceManager
W0910 00:33:47.122062      32 genericapiserver.go:787] Skipping API apiregistration.k8s.io/v1beta1 because it has no resources.
I0910 00:33:47.383789      32 dynamic_serving_content.go:135] "Starting controller" name="serving-cert::/tmp/kubeclaw-native-product-bUxBjQ/cert.pem::/tmp/kubeclaw-native-product-bUxBjQ/key.pem"
I0910 00:33:47.383935      32 secure_serving.go:211] Serving securely on 127.0.0.1:42717
I0910 00:33:47.383978      32 tlsconfig.go:243] "Starting DynamicServingCertificateController"
I0910 00:33:47.384134      32 system_namespaces_controller.go:66] Starting system namespaces controller
I0910 00:33:47.384156      32 remote_available_controller.go:425] Starting RemoteAvailability controller
I0910 00:33:47.384164      32 cache.go:32] Waiting for caches to sync for RemoteAvailability controller
I0910 00:33:47.384176      32 controller.go:78] Starting OpenAPI AggregationController
I0910 00:33:47.384186      32 apiservice_controller.go:100] Starting APIServiceRegistrationController
I0910 00:33:47.384189      32 cache.go:32] Waiting for caches to sync for APIServiceRegistrationController controller
I0910 00:33:47.384180      32 aggregator.go:185] waiting for initial CRD sync...
I0910 00:33:47.384205      32 apf_controller.go:377] Starting API Priority and Fairness config controller
I0910 00:33:47.384219      32 repairip.go:210] Starting ipallocator-repair-controller
I0910 00:33:47.384224      32 shared_informer.go:349] "Waiting for caches to sync" controller="ipallocator-repair-controller"
I0910 00:33:47.384288      32 default_servicecidr_controller.go:110] Starting kubernetes-service-cidr-controller
I0910 00:33:47.384154      32 controller.go:80] Starting OpenAPI V3 AggregationController
I0910 00:33:47.384395      32 crdregistration_controller.go:114] Starting crd-autoregister controller
I0910 00:33:47.384412      32 shared_informer.go:349] "Waiting for caches to sync" controller="crd-autoregister"
I0910 00:33:47.384328      32 shared_informer.go:349] "Waiting for caches to sync" controller="kubernetes-service-cidr-controller"
I0910 00:33:47.384472      32 controller.go:127] "Starting legacy_token_tracking_controller"
I0910 00:33:47.384483      32 shared_informer.go:370] "Waiting for caches to sync"
I0910 00:33:47.384532      32 controller.go:113] "Deleting old lease on startup" lease="kube-system/apiserver-l2yubf4cvcl5c7a3wrubrwqdve"
I0910 00:33:47.384558      32 gc_controller.go:85] "Starting apiserver lease garbage collector"
I0910 00:33:47.384564      32 shared_informer.go:370] "Waiting for caches to sync"
I0910 00:33:47.388351      32 local_available_controller.go:156] Starting LocalAvailability controller
I0910 00:33:47.388374      32 cache.go:32] Waiting for caches to sync for LocalAvailability controller
I0910 00:33:47.388484      32 customresource_discovery_controller.go:294] Starting DiscoveryController
I0910 00:33:47.388573      32 cluster_authentication_trust_controller.go:459] Starting cluster_authentication_trust_controller controller
I0910 00:33:47.388582      32 shared_informer.go:370] "Waiting for caches to sync"
I0910 00:33:47.388604      32 controller.go:142] Starting OpenAPI controller
I0910 00:33:47.388623      32 controller.go:90] Starting OpenAPI V3 controller
I0910 00:33:47.388634      32 naming_controller.go:305] Starting NamingConditionController
I0910 00:33:47.388657      32 nonstructuralschema_controller.go:202] Starting NonStructuralSchemaConditionController
I0910 00:33:47.388669      32 apiapproval_controller.go:196] Starting KubernetesAPIApprovalPolicyConformantConditionController
I0910 00:33:47.388679      32 crd_finalizer.go:273] Starting CRDFinalizer
I0910 00:33:47.429509      32 shared_informer.go:377] "Caches are synced"
I0910 00:33:47.429544      32 policy_source.go:248] refreshing policies
E0910 00:33:47.451001      32 controller.go:201] "Failed to ensure lease exists, will retry" err="namespaces \"kube-system\" not found" interval="200ms"
I0910 00:33:47.484801      32 shared_informer.go:377] "Caches are synced"
I0910 00:33:47.484821      32 shared_informer.go:356] "Caches are synced" controller="kubernetes-service-cidr-controller"
I0910 00:33:47.484853      32 cache.go:39] Caches are synced for APIServiceRegistrationController controller
I0910 00:33:47.484865      32 cache.go:39] Caches are synced for RemoteAvailability controller
I0910 00:33:47.484860      32 default_servicecidr_controller.go:169] Creating default ServiceCIDR with CIDRs: [10.0.0.0/24]
I0910 00:33:47.484915      32 handler_discovery.go:451] Starting ResourceDiscoveryManager
I0910 00:33:47.484938      32 shared_informer.go:356] "Caches are synced" controller="crd-autoregister"
I0910 00:33:47.484964      32 aggregator.go:187] initial CRD sync complete...
I0910 00:33:47.484968      32 autoregister_controller.go:144] Starting autoregister controller
I0910 00:33:47.484971      32 cache.go:32] Waiting for caches to sync for autoregister controller
I0910 00:33:47.484975      32 cache.go:39] Caches are synced for autoregister controller
I0910 00:33:47.484990      32 shared_informer.go:356] "Caches are synced" controller="ipallocator-repair-controller"
I0910 00:33:47.487147      32 cidrallocator.go:302] created ClusterIP allocator for Service CIDR 10.0.0.0/24
I0910 00:33:47.487149      32 controller.go:667] quota admission added evaluator for: namespaces
I0910 00:33:47.487199      32 default_servicecidr_controller.go:231] Setting default ServiceCIDR condition Ready to True
I0910 00:33:47.488373      32 apf_controller.go:382] Running API Priority and Fairness config worker
I0910 00:33:47.488384      32 apf_controller.go:385] Running API Priority and Fairness periodic rebalancing process
I0910 00:33:47.488412      32 cache.go:39] Caches are synced for LocalAvailability controller
I0910 00:33:47.488588      32 shared_informer.go:377] "Caches are synced"
I0910 00:33:47.488705      32 shared_informer.go:377] "Caches are synced"
I0910 00:33:47.489607      32 cidrallocator.go:278] updated ClusterIP allocator for Service CIDR 10.0.0.0/24
I0910 00:33:47.654534      32 controller.go:667] quota admission added evaluator for: leases.coordination.k8s.io
I0910 00:33:48.392076      32 storage_scheduling.go:123] created PriorityClass system-node-critical with value 2000001000
I0910 00:33:48.396710      32 storage_scheduling.go:123] created PriorityClass system-cluster-critical with value 2000000000
I0910 00:33:48.396722      32 storage_scheduling.go:139] all system priority classes are created successfully or already exist.
I0910 00:33:48.495788      32 alloc.go:329] "allocated clusterIPs" service="default/kubernetes" clusterIPs={"IPv4":"10.0.0.1"}
W0910 00:33:48.500735      32 lease.go:265] Resetting endpoints for master service "kubernetes" to [127.0.0.1]
E0910 00:33:48.501943      32 controller.go:163] "Unhandled Error" err="unable to sync kubernetes service: Endpoints \"kubernetes\" is invalid: subsets[0].addresses[0].ip: Invalid value: \"127.0.0.1\": may not be in the loopback range (127.0.0.0/8, ::1/128)" logger="UnhandledError"
I0910 00:33:48.616999      32 handler.go:304] Adding GroupVersion kubeclaw.forgestack.ai v1alpha1 to ResourceManager
I0910 00:33:48.745384      32 controller.go:128] Shutting down kubernetes service endpoint reconciler
I0910 00:33:48.748917      32 controller.go:136] "Cleaning up lease on exit" lease="kube-system/apiserver-l2yubf4cvcl5c7a3wrubrwqdve"
I0910 00:33:48.751512      32 controller.go:157] Shutting down quota evaluator
I0910 00:33:48.751528      32 controller.go:176] quota evaluator worker shutdown
I0910 00:33:48.751647      32 controller.go:176] quota evaluator worker shutdown
I0910 00:33:48.751647      32 storage_flowcontrol.go:165] APF bootstrap ensurer is exiting
I0910 00:33:48.751659      32 controller.go:176] quota evaluator worker shutdown
I0910 00:33:48.751652      32 controller.go:176] quota evaluator worker shutdown
I0910 00:33:48.751655      32 controller.go:176] quota evaluator worker shutdown
I0910 00:33:48.751680      32 nonstructuralschema_controller.go:214] Shutting down NonStructuralSchemaConditionController
I0910 00:33:48.751706      32 naming_controller.go:316] Shutting down NamingConditionController
I0910 00:33:48.751718      32 crd_finalizer.go:285] Shutting down CRDFinalizer
I0910 00:33:48.751742      32 apiapproval_controller.go:208] Shutting down KubernetesAPIApprovalPolicyConformantConditionController
I0910 00:33:48.751762      32 controller.go:170] Shutting down OpenAPI controller
I0910 00:33:48.751775      32 cluster_authentication_trust_controller.go:482] Shutting down cluster_authentication_trust_controller controller
I0910 00:33:48.751786      32 controller.go:120] Shutting down OpenAPI V3 controller
I0910 00:33:48.751800      32 controller.go:140] "Ending legacy_token_tracking_controller"
I0910 00:33:48.751803      32 controller.go:141] "Shutting down legacy_token_tracking_controller"
I0910 00:33:48.751817      32 customresource_discovery_controller.go:332] Shutting down DiscoveryController
I0910 00:33:48.751832      32 local_available_controller.go:172] Shutting down LocalAvailability controller
I0910 00:33:48.751847      32 apf_controller.go:389] Shutting down API Priority and Fairness config worker
I0910 00:33:48.751862      32 autoregister_controller.go:168] Shutting down autoregister controller
I0910 00:33:48.751874      32 crdregistration_controller.go:145] Shutting down crd-autoregister controller
I0910 00:33:48.751892      32 system_namespaces_controller.go:76] Shutting down system namespaces controller
I0910 00:33:48.751899      32 remote_available_controller.go:441] Shutting down RemoteAvailability controller
I0910 00:33:48.751909      32 apiservice_controller.go:134] Shutting down APIServiceRegistrationController
I0910 00:33:48.751921      32 gc_controller.go:98] "Shutting down apiserver lease garbage collector"
I0910 00:33:48.751994      32 default_servicecidr_controller.go:113] Shutting down kubernetes-service-cidr-controller
I0910 00:33:48.752021      32 dynamic_serving_content.go:149] "Shutting down controller" name="serving-cert::/tmp/kubeclaw-native-product-bUxBjQ/cert.pem::/tmp/kubeclaw-native-product-bUxBjQ/key.pem"
I0910 00:33:48.752039      32 controller.go:86] Shutting down OpenAPI V3 AggregationController
I0910 00:33:48.752081      32 object_count_tracker.go:141] "StorageObjectCountTracker pruner is exiting"
I0910 00:33:48.752110      32 controller.go:84] Shutting down OpenAPI AggregationController
I0910 00:33:48.752257      32 secure_serving.go:259] Stopped listening on 127.0.0.1:42717
I0910 00:33:48.752268      32 tlsconfig.go:258] "Shutting down DynamicServingCertificateController"
I0910 00:33:48.752412      32 repairip.go:246] Shutting down ipallocator-repair-controller
I0910 00:33:49.844966      32 cidrallocator.go:211] stopping ServiceCIDR Allocator Controller
